LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,PLSCR,SLD,LNRCAT,LNRTSG,SLVCAT,HUB,LID,SNZZL,RECOAT,RAW_LEAK_RATE,SMOOTH_LEAK_RATE,DP_FAIL_HRS,LB_AR,LB_C4F8_IGI,LB_CF4,LB_CH3F,LB_CH4,LB_CHF3,LB_CL2,LB_CL2_HI,LB_COS,LB_H2,LB_HBr,LB_HBR,LB_HE,LB_N2_HI,LB_N2_LO,LB_NF3,LB_O2,LB_O2_IGI,ADDED_CLUSTERS,ADDED_CLUSTERS_MA3,ADDED_CLUSTERS_MA6,ADDED_CLUSTERS_MA9,ADDED_CLUSTER_AREA,ADDED_CLUSTER_AREA_MA3,ADDED_CLUSTER_AREA_MA6,ADDED_CLUSTER_AREA_MA9,LARGE_ADDERS,LARGE_ADDERS_MA3,LARGE_ADDERS_MA6,LARGE_ADDERS_MA9,TOTAL_ADDERS,TOTAL_ADDERS_MA3,TOTAL_ADDERS_MA6,TOTAL_ADDERS_MA9,MONTW_4HRS,MONTW_12HRS,MONTW_24HRS,MONTW_48HRS,MONTW_72HRS,MONTW_96HRS,8GAB_4HRS,8GAB_12HRS,8GAB_24HRS,8GAB_48HRS,8GAB_72HRS,8GAB_96HRS,8THA_4HRS,8THA_12HRS,8THA_24HRS,8THA_48HRS,8THA_72HRS,8THA_96HRS,8GOB_4HRS,8GOB_12HRS,8GOB_24HRS,8GOB_48HRS,8GOB_72HRS,8GOB_96HRS,8PIL_4HRS,8PIL_12HRS,8PIL_24HRS,8PIL_48HRS,8PIL_72HRS,8PIL_96HRS,8SIF_4HRS,8SIF_12HRS,8SIF_24HRS,8SIF_48HRS,8SIF_72HRS,8SIF_96HRS,8MT5_4HRS,8MT5_12HRS,8MT5_24HRS,8MT5_48HRS,8MT5_72HRS,8MT5_96HRS,0GAB_4HRS,0GAB_12HRS,0GAB_24HRS,0GAB_48HRS,0GAB_72HRS,0GAB_96HRS,0THA_4HRS,0THA_12HRS,0THA_24HRS,0THA_48HRS,0THA_72HRS,0THA_96HRS,0GOB_4HRS,0GOB_12HRS,0GOB_24HRS,0GOB_48HRS,0GOB_72HRS,0GOB_96HRS,0PIL_4HRS,0PIL_12HRS,0PIL_24HRS,0PIL_48HRS,0PIL_72HRS,0PIL_96HRS,0SIF_4HRS,0SIF_12HRS,0SIF_24HRS,0SIF_48HRS,0SIF_72HRS,0SIF_96HRS,ROUTE_STARTS,DP_FAIL_15,DP_FAIL_30,DP_FAIL_60,TOTAL_ADDERS_CLASS,TOTAL_ADDERS_MA3_CLASS,TOTAL_ADDERS_MA6_CLASS,TOTAL_ADDERS_MA9_CLASS,LARGE_ADDERS_CLASS,LARGE_ADDERS_MA3_CLASS,LARGE_ADDERS_MA6_CLASS,LARGE_ADDERS_MA9_CLASS,ADDED_CLUSTERS_CLASS,ADDED_CLUSTERS_MA3_CLASS,ADDED_CLUSTERS_MA6_CLASS,ADDED_CLUSTERS_MA9_CLASS,ADDED_CLUSTER_AREA_CLASS,ADDED_CLUSTER_AREA_MA3_CLASS,ADDED_CLUSTER_AREA_MA6_CLASS,ADDED_CLUSTER_AREA_MA9_CLASS
D544RUW0B,GGAED245MMC0,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:35:13,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,245,14.0,7.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:35:13 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1930.253611111111,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED290MMD2,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:30:59,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,290,13.0,6.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:30:59 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1930.1830555555555,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED240MMC7,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:26:45,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,240,10.0,5.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:26:45 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1930.1125,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED274MMD7,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:22:31,POR+CV+GF,10,0.014335,BSL,BSL,False,2025-11-21 14:06:22,BPD450,0.003584,BSL,BSL,False,0.010751,BSL,BSL,False,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,274,8.0,4.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:22:31 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1930.0419444444444,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED277MMB7,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:18:19,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,277,7.0,3.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:18:19 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1929.9719444444445,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED244MMF1,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:14:05,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,244,2.0,2.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:14:05 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1929.901388888889,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D544RUW0B,GGAED241MMH1,1X8PGVA,RE,8M6CL,PNCB,AME403_PM5,260463.0,P_78_GABON,2025-11-21 06:09:50,POR+CV+GF,10,0.0,BSL,ZERO,True,2025-11-21 14:06:22,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME403,D544RUW,241,1.0,1.0,OFF,OFF,ON,ON,OFF,9506.0,611.0,9506.0,611.0,35.0,P_78_GOBI_R3,1.0854266667,11/21/2025 6:09:50 AM,1.9858111111,24.0,16.548425926,False,False,False,True,False,False,1.0,False,True,0.0609,0.06998,1929.8305555555555,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.444444,0.0,0.333333,0.5,0.555556,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0
D5295410,KHWJF297WFB0,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-20 04:46:25,SRCIP,4,0.0,BSL,ZERO,True,2025-11-20 07:21:17,BPD444,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA2,1,1,1,AME421,D529541,297,24.0,23.0,ON,ON,ON,ON,ON,355.0,51.0,355.0,51.0,73.0,P_78_GABON_R1,2.5869297222,11/20/2025 4:46:25 AM,3.2237325,49.0,26.8644375,False,False,False,False,False,False,1.0,False,False,0.132,0.09782,8474.340277777777,0.001,0.0,0.012,0.007,0.0,0.001,0.129,,0.0,0.003,0.001,,0.005,0.002,0.001,0.0,0.002,0.008,0.0,0.111111,0.055556,0.037037,0.0,0.015,0.0075,0.005,0.0,0.222222,0.611111,0.62963,0.0,0.777778,1.055556,0.925926,0.0,0.0,0.0,28.0,28.0,28.0,1.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,2,2,2,0,1,2,2,0,1,1,1,0,1,1,1
D5295410,KHWJF279WFA4,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-20 04:34:38,SRCIP,4,0.0,BSL,ZERO,True,2025-11-20 07:21:17,BPD444,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA2,1,1,1,AME421,D529541,279,20.0,20.0,ON,ON,ON,ON,ON,355.0,51.0,355.0,51.0,73.0,P_78_GABON_R1,2.5869297222,11/20/2025 4:34:38 AM,3.2237325,49.0,26.8644375,False,False,False,False,False,False,1.0,False,False,0.132,0.09782,8474.14388888889,0.001,0.0,0.012,0.007,0.0,0.001,0.129,,0.0,0.003,0.001,,0.005,0.002,0.001,0.0,0.002,0.008,0.0,0.111111,0.055556,0.037037,0.0,0.015,0.0075,0.005,0.0,0.222222,0.611111,0.62963,0.0,0.777778,1.055556,0.925926,0.0,0.0,0.0,28.0,28.0,28.0,4.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,2,2,2,0,1,2,2,0,1,1,1,0,1,1,1
D5295410,KHWJF293WFG1,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-20 04:20:27,SRCIP,4,0.0,BSL,ZERO,True,2025-11-20 07:21:17,BPD444,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA2,1,1,1,AME421,D529541,293,16.0,16.0,ON,ON,ON,ON,ON,355.0,51.0,355.0,51.0,73.0,P_78_GABON_R1,2.5869297222,11/20/2025 4:20:27 AM,3.2237325,49.0,26.8644375,False,False,False,False,False,False,1.0,False,False,0.132,0.09782,8473.9075,0.001,0.0,0.012,0.007,0.0,0.001,0.129,,0.0,0.003,0.001,,0.005,0.002,0.001,0.0,0.002,0.008,0.0,0.111111,0.055556,0.037037,0.0,0.015,0.0075,0.005,0.0,0.222222,0.611111,0.62963,0.0,0.777778,1.055556,0.925926,0.0,0.0,0.0,28.0,28.0,28.0,8.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,2,2,2,0,1,2,2,0,1,1,1,0,1,1,1
D5295410,KHWJF281WFA4,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-20 03:33:51,SRCIP,4,0.0,BSL,ZERO,True,2025-11-20 07:21:17,BPD444,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA2,1,1,1,AME421,D529541,281,3.0,3.0,ON,ON,ON,ON,ON,355.0,51.0,355.0,51.0,73.0,P_78_GABON_R1,2.5869297222,11/20/2025 3:33:51 AM,3.2237325,49.0,26.8644375,False,False,False,False,False,False,1.0,False,False,0.132,0.09782,8473.130833333333,0.001,0.0,0.012,0.007,0.0,0.001,0.129,,0.0,0.003,0.001,,0.005,0.002,0.001,0.0,0.002,0.008,0.0,0.111111,0.055556,0.037037,0.0,0.015,0.0075,0.005,0.0,0.222222,0.611111,0.62963,0.0,0.777778,1.055556,0.925926,0.0,0.0,0.0,28.0,28.0,28.0,21.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,2,2,2,0,1,2,2,0,1,1,1,0,1,1,1
D544RUX0B,HIZ2A215MMB7,8PONCVEB,RE,8M6CL,PNCB,AME403_PM2,260463.0,P_78_GABON,2025-11-19 15:29:14,POR+CV,3,0.0,BSL,ZERO,True,2025-11-19 17:02:19,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME403,D544RUX,215,23.0,3.0,OFF,OFF,OFF,ON,OFF,18111.0,1209.0,3882.0,257.0,191.0,P_78_GOBI_R3,1.3896805556,11/19/2025 3:29:14 PM,4.8940808333,65.0,40.784006944,False,False,False,False,False,False,1.0,False,False,0.3067,0.292,600.0372222222222,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.111111,0.166667,0.111111,0.3333333333,0.444444,0.666667,0.777778,0.0,0.0,0.0,7.0,21.0,46.0,8.0,12.0,13.0,13.0,60.0,129.0,0.0,36.0,61.0,61.0,85.0,118.0,19.0,19.0,64.0,114.0,170.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
D544RUX0B,HIZ2A222MMB0,8PONCVEB,RE,8M6CL,PNCB,AME403_PM2,260463.0,P_78_GABON,2025-11-19 15:25:03,POR+CV,3,0.0,BSL,ZERO,True,2025-11-19 17:02:19,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME403,D544RUX,222,8.0,2.0,OFF,OFF,OFF,ON,OFF,18111.0,1209.0,3882.0,257.0,191.0,P_78_GOBI_R3,1.3896805556,11/19/2025 3:25:03 PM,4.8940808333,65.0,40.784006944,False,False,False,False,False,False,1.0,False,False,0.3067,0.292,599.9675,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.111111,0.166667,0.111111,0.3333333333,0.444444,0.666667,0.777778,0.0,0.0,0.0,7.0,21.0,47.0,8.0,11.0,12.0,12.0,59.0,128.0,0.0,36.0,61.0,61.0,85.0,118.0,19.0,19.0,64.0,114.0,170.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
D544RUX0B,HIZ2A217MMD0,8PONCVEB,RE,8M6CL,PNCB,AME403_PM2,260463.0,P_78_GABON,2025-11-19 15:20:52,POR+CV,3,0.0,BSL,ZERO,True,2025-11-19 17:02:19,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME403,D544RUX,217,3.0,1.0,OFF,OFF,OFF,ON,OFF,18111.0,1209.0,3882.0,257.0,191.0,P_78_GOBI_R3,1.3896805556,11/19/2025 3:20:52 PM,4.8940808333,65.0,40.784006944,False,False,False,False,False,False,1.0,False,False,0.3067,0.292,599.8977777777778,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.111111,0.166667,0.111111,0.3333333333,0.444444,0.666667,0.777778,0.0,0.0,0.0,7.0,21.0,48.0,8.0,10.0,11.0,11.0,58.0,127.0,0.0,36.0,61.0,61.0,85.0,118.0,19.0,19.0,64.0,114.0,170.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
D5284030,GP4QB170JKC3,8PONCVEB,FL,8M6CL,PNCB,AME425_PM3,260463.0,P_78_GABON,2025-11-18 16:30:04,POR+CV+GF,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,170,22.0,11.0,OFF,OFF,ON,ON,OFF,13300.0,1056.0,404.0,27.0,404.0,P_78_GABON,2.4172908333,11/18/2025 4:30:04 PM,4.6776213889,66.0,38.980178241,False,False,False,False,False,False,1.0,False,False,0.0745,0.29478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014,,0.0,0.0,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.00625,0.004167,1.6666666667,0.555556,0.555556,0.37037,2.3333333333,1.111111,1.611111,1.407407,0.0,0.0,2.0,2.0,2.0,31.0,22.0,67.0,127.0,195.0,320.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1
