LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@BROKEN_PATTERN,DEFECT@WAFER@CLASS_EDI@DENT,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D548525,51,GT4TS051JKA1,0,0,0,0,0,0,0.2653531394,2.8145888155,0,0,0,0,0,0,0,0,0,2.3526142737,0.4879624958,5.3570684668,D5485250,PXMG,03/12/2026 8:42:15 PM,BPD448,8M5CL,8M5CL,07/01/2026 1:41:54 PM,8M5CL,D1D,2,7709062
D550170,73,A23M2073SLE6,0,0,0,0,0,0,0,2.3233004474,1.391625755,0,0,0,0,0,0,1.7901225062,0,5.725443775,0,11.230492484,D5501700,PXMG,03/12/2026 9:55:07 PM,BPD454,8M5CL,8M5CL,07/01/2026 5:24:29 AM,8M5CL,D1D,1,7777562
D550170,74,A23M2074SLB5,0,0,0,0,0,0,0.5179732399,2.0197453015,2.9686668582,0,0,0,0,0,0,9.4460956638,0,0.9191662507,0,15.871647314,D5501700,PXMG,03/12/2026 9:55:07 PM,BPD454,8M5CL,8M5CL,06/30/2026 6:31:30 PM,8M5CL,D1D,2,7777367
D550187,326,GT4TS326JKF2,0,0,0,0,0,0,0,4.1232804889,0,0,0,0,0,0,0,2.2286372256,0,2.1439918472,0.9523435268,9.4482530884,D5501870,PXMG,03/10/2026 11:23:47 AM,BPD450,8M5CL,8M5CL,04/20/2026 11:54:45 PM,8M5CL,D1D,1,7782366
D550187,327,GT4TS327JKC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2060828608,0,8.2689063225,1.1272621679,11.151840816,D5501870,PXMG,03/10/2026 11:23:47 AM,BPD450,8M5CL,8M5CL,04/20/2026 7:51:43 AM,8M5CL,D1D,2,7782204
D548531,260,KJ6GP260WFB6,1.2903466481,0,0,0,0,0,0.7105096421,3.0553245133,3.0087342579,0,1.7774341884,0,0,0,0,2.0196089505,0,3.0234337749,0,14.408506568,D5485310,PXMG,03/09/2026 4:22:05 PM,BPD454,8M5CL,8M5CL,07/01/2026 2:01:56 PM,8M5CL,D1D,1,7712324
D548531,336,KJ6GP336WFF4,0,0,0,0,0,0,0,0,0.6087412178,0,0,0,0,0,0,2.7210820404,0,4.9310677693,0,8.2608910275,D5485310,PXMG,03/09/2026 4:22:05 PM,BPD454,8M5CL,8M5CL,07/01/2026 3:01:46 PM,8M5CL,D1D,2,7712426
D548531,339,KJ6GP339WFD4,0,0,0,0,0,0,0,1.5343187695,0,0,0,0,0,0,0,0,0,2.2088540513,0,3.743170602,D5485310,PXMG,03/09/2026 4:22:05 PM,BPD454,8M5CL,8M5CL,07/01/2026 6:47:54 AM,8M5CL,D1D,3,7712455
D548531,346,KJ6GP346WFC5,0,0,1.2561885246,0,0,0,0.4328044496,0,0,0,0,0,0,0,0,0.7246395638,0.9586354655,0,1.043744877,4.4160128806,D5485310,PXMG,03/09/2026 4:22:05 PM,BPD454,8M5CL,8M5CL,07/01/2026 4:38:54 AM,8M5CL,D1D,4,7712358
D549126,104,GT5VX104JKG5,1.1389706528,0,0,0,0,0,0,0,2.6557655152,0,0,0,0,0,0,1.7081260978,0,6.711767784,6.71233518,18.92696523,D5491260,PXMG,03/08/2026 6:19:58 AM,BPD444,8M5CL,8M5CL,04/08/2026 2:12:27 PM,8M5CL,D1D,1,7744938
D549126,105,GT5VX105JKD4,0,0,0,0,0,0,0.4259956585,0,0,0,0,0,0,0,0,0,0,0.7632422215,0,1.1892378801,D5491260,PXMG,03/08/2026 6:19:58 AM,BPD444,8M5CL,8M5CL,04/08/2026 2:12:20 PM,8M5CL,D1D,2,7745095
D548537,176,GT4TS176JKA0,0,0,0,0,0,0,0,1.8707532494,0,0,0,0,0,0,0,4.6963505269,0,3.3456443721,0,9.9127481484,D5485370,PXMG,03/08/2026 7:40:56 PM,BPD432,8M5CL,8M5CL,05/07/2026 9:12:43 PM,8M5CL,D1D,1,7712547
D548537,177,GT4TS177JKE2,0,0,0,0,0,0,0,0.7717044478,14.761288719,0,0,0,0,0,0,2.8208389706,0.5929637694,4.6629218535,0,21.903505305,D5485370,PXMG,03/08/2026 7:40:56 PM,BPD432,8M5CL,8M5CL,07/01/2026 5:06:54 AM,8M5CL,D1D,2,7712554
D549586,70,A22JR070SLA4,0,0,0,0,0,0,0.1564038244,0,1.2831063744,0,0,0,0,0,0,0,0,2.3188567005,0,3.7583668994,D5495860,PNCB,03/14/2026 10:33:41 PM,BPD458,8M5CL,8M5CL,05/07/2026 10:52:14 PM,8M5CL,D1D,1,7750150
D549586,74,A22JR074SLC6,0,0,0,0,0,0,0.2146302481,0,0,0,0,0,0,0,0,0.7002046214,0,0.7310178748,0,1.6458527443,D5495860,PNCB,03/14/2026 10:33:41 PM,BPD458,8M5CL,8M5CL,05/08/2026 11:40:38 AM,8M5CL,D1D,2,7750048
D550180,26,A22SS026SLB3,0,0,0,0,0,0,0.2398392016,3.9946993011,0,0,0,0,2.0398768662,0,0,4.7377682414,0,2.2188309499,2.6731656616,15.904182421,D5501800,PXMG,03/19/2026 7:47:56 PM,BPD436,8M5CL,8M5CL,07/01/2026 6:54:16 AM,8M5CL,D1D,1,7779576
D550180,28,A22SS028SLC4,0.7513841518,0,0,0,0,0,0.8737305804,4.6513239095,0.9737770236,0,0,0,0,0,0,5.3533643955,0,8.6164218494,0,21.219999711,D5501800,PXMG,03/19/2026 7:47:56 PM,BPD436,8M5CL,8M5CL,07/01/2026 3:26:02 AM,8M5CL,D1D,2,7779650
D550180,31,A22SS031SLG6,2.191146388,0,0,0,0,0,0,0,0.6459957914,0,0,0,0,0,0,0,0,0.9513126486,1.0714034872,4.8598583152,D5501800,PXMG,03/19/2026 7:47:56 PM,BPD436,8M5CL,8M5CL,07/01/2026 7:03:30 AM,8M5CL,D1D,3,7779670
D550180,32,A22SS032SLD5,2.1491775834,0,0,0,0,0,0,1.1926291679,0,0,0,0,1.3725597007,0,0,2.0012477496,20.496554318,10.889472113,0,37.413211055,D5501800,PXMG,03/19/2026 7:47:56 PM,BPD436,8M5CL,8M5CL,07/01/2026 7:04:56 AM,8M5CL,D1D,4,7779635
D550175,113,KJ7JD113WFG5,0,0,0,0,0,0,0.4733055826,0,0.8441414596,0,0,0,0,0,0,7.4654607606,0,0,0.6315807196,9.4144907412,D5501750,PXMG,03/19/2026 4:08:20 AM,BPD450,8M5CL,8M5CL,06/02/2026 5:16:33 AM,8M5CL,D1D,1,7777360
D550175,336,KJ7HW336WFF5,0,0,0,0,0,0,0,4.7916224861,0,0,0,0,0,0,0,0,0,0,0,4.7916224861,D5501750,PXMG,03/19/2026 4:08:20 AM,BPD450,8M5CL,8M5CL,07/01/2026 5:55:27 AM,8M5CL,D1D,2,7777449
D550157,66,A22SS066SLE5,0,0,0,0,0,0,0.7113959236,0.756748024,0,0,0,0,0,0,0,3.7625837237,0,0,0,5.2307276713,D5501570AS,PXMG,03/19/2026 12:33:17 AM,BPD444,8M5CL,8M5CL,06/30/2026 6:11:21 PM,8M5CL,D1D,1,8283829
D550157,68,A22SS068SLF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1563056206,0,3.1563056206,D5501570AS,PXMG,03/19/2026 12:33:17 AM,BPD444,8M5CL,8M5CL,06/30/2026 5:55:33 PM,8M5CL,D1D,2,8283846
D550157,115,A22SS115SLG4,0,0,0,0,0,0,0.3917096642,1.3584779678,1.7163609142,0,0,0,0,0,0,2.2078467491,0,1.9557083499,0,7.6301058639,D5501570AS,PXMG,03/19/2026 12:33:17 AM,BPD444,8M5CL,8M5CL,06/30/2026 6:40:53 PM,8M5CL,D1D,3,8283827
D550157,117,A22SS117SLA2,0,0,0,0,0,0,0.6164867172,0,0,0,0,0,0,0,0,1.8689516716,6.6401074846,0.8277583765,0,9.9533042499,D5501570AS,PXMG,03/19/2026 12:33:17 AM,BPD444,8M5CL,8M5CL,06/30/2026 5:41:29 PM,8M5CL,D1D,4,8283833
D550167,503,GT4TT503JKE2,0,0,0,0,0,0,0,2.230025148,0,0,0,0,0,0,0,0,0,36.625475956,0,38.855501104,D5501670AT,PXMG,03/19/2026 1:50:54 AM,BPD450,8M5CL,8M5CL,06/30/2026 5:58:12 PM,8M5CL,D1D,1,8282335
D550167,504,GT4TT504JKB1,0,0,0,0,0,0,0,2.9946901054,0,0,0,0,0,0,0,3.0716140588,0.6456791423,5.5023806389,0.3484801559,12.292180778,D5501670AT,PXMG,03/19/2026 1:50:54 AM,BPD450,8M5CL,8M5CL,05/13/2026 1:55:47 AM,8M5CL,D1D,2,8282387
D550167,505,GT4TT505JKF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592824392,0,1.592824392,D5501670AT,PXMG,03/19/2026 1:50:54 AM,BPD450,8M5CL,8M5CL,06/30/2026 6:10:16 PM,8M5CL,D1D,3,8282384
D550167,507,GT4TT507JKG4,6.1682817931,0,0,0.4670820523,0,0,0,0,1.5073412632,0,6.331327194,0,0,0,0,6.7241195972,1.0881925974,11.196528205,0.8285637746,29.757079173,D5501670AT,PXMG,03/19/2026 1:50:54 AM,BPD450,8M5CL,8M5CL,06/30/2026 5:43:20 PM,8M5CL,D1D,4,8282407
D550157,52,A22SS052SLF2,0,0,0,0,0,0,0,8.6914104984,1.5469680181,0,0,0,0,0,0,6.5617684939,0,0,0,15.666282922,D5501570,PXMG,03/18/2026 2:10:50 PM,BPD432,8M5CL,8M5CL,06/30/2026 6:06:24 PM,8M5CL,D1D,1,7768997
D550157,60,A22SS060SLB2,0,0,0,0,0,0,0.2398106118,6.6421649993,2.8672898931,0,0,0,0,0,0,4.4707006257,0,10.048806649,0,23.894025263,D5501570,PXMG,03/18/2026 2:10:50 PM,BPD432,8M5CL,8M5CL,06/30/2026 6:24:31 PM,8M5CL,D1D,2,7769111
D549123,18,MCK3P018WAH1,0,0,0,0,0,0,0.390786351,2.7125403103,1.5050136966,0,0,0,0,0,0,0,0,0.9755495865,0,5.5838899444,D5491230,PXMG,03/19/2026 11:34:21 AM,BPD442,8M5CL,8M5CL,05/24/2026 4:46:40 PM,8M5CL,D1D,1,7744781
D549123,39,MCK3P039WAF5,0,0,0,0,0,0,0.8963059592,2.8656306391,0,0,0,0,0,0,0,0,0,0,0,3.7619365983,D5491230,PXMG,03/19/2026 11:34:21 AM,BPD442,8M5CL,8M5CL,05/24/2026 8:57:14 PM,8M5CL,D1D,2,7744849
D550167,501,GT4TT501JKD1,0,0,0,0,0,0,0,0.7634640943,0,0,0,0,0,0,0,3.8581450553,0,5.8767432331,0.7363956201,11.234748003,D5501670,PXMG,03/18/2026 2:14:10 PM,BPD450,8M5CL,8M5CL,06/30/2026 5:55:41 PM,8M5CL,D1D,1,7774273
D550167,502,GT4TT502JKA0,0,0,0,0,0,0,0,0,1.121146059,0,0,0,0,0,0,0,0,4.3010997804,1.3443218494,6.7665676888,D5501670,PXMG,03/18/2026 2:14:10 PM,BPD450,8M5CL,8M5CL,06/30/2026 5:39:29 PM,8M5CL,D1D,2,7774266
D550171,102,A23Z5102SLA7,1.2685788715,0,0,0,0,0,0.2473956857,0,0,0,0,0,0,0,0,0,1.0677228593,5.3471824173,0,7.9308798339,D5501710,PXMG,03/15/2026 6:00:31 AM,BPD436,8M5CL,8M5CL,06/30/2026 7:49:58 PM,8M5CL,D1D,1,7777511
D550171,103,A23Z5103SLF1,0,0,0,0,0,0,0,1.9306300743,0,0,0,0,0,0,0,2.9502440268,0,4.2588294718,0,9.1397035729,D5501710,PXMG,03/15/2026 6:00:31 AM,BPD436,8M5CL,8M5CL,06/30/2026 7:11:15 PM,8M5CL,D1D,2,7777435
D550173,85,A22G8085SLA1,2.691331853,0,0,0,0,0,0.2436140485,1.127082451,0,0,0,0,0,0,0,0,0,0,0,4.0620305712,D5501730,PXMG,03/20/2026 2:56:47 PM,BPD450,8M5CL,8M5CL,07/01/2026 5:46:04 AM,8M5CL,D1D,1,7777551
D550173,86,A22G8086SLE3,0,0,0,0.4908130013,0,0,0.3478445843,1.9052258599,3.8939777005,0,0,0,0,0,0,4.0749836468,0,5.2521017894,0,15.964948781,D5501730,PXMG,03/20/2026 2:56:47 PM,BPD450,8M5CL,8M5CL,04/08/2026 2:09:39 PM,8M5CL,D1D,2,7777524
D549648,63,GT8DH063JKF3,0,0,0,0,0,0,0.0885671599,0,0,0,0,0,0,0,0,1.8692911369,0,1.4033650416,4.1057594693,7.4669828076,D5496480,PXMG,03/27/2026 2:43:08 AM,BPD436,8M5CL,8M5CL,06/30/2026 7:00:28 PM,8M5CL,D1D,1,7755298
D549648,66,GT8DH066JKD3,0,0,0,0,0,0,0.2221201698,0,0,0,0,0,0,0,0,0,0,1.1556846458,0.4554563085,1.8332611241,D5496480,PXMG,03/27/2026 2:43:08 AM,BPD436,8M5CL,8M5CL,06/30/2026 6:36:08 PM,8M5CL,D1D,2,7755486
D549116,13,MCK3P013WAA5,0,0,0,0,0,0,0.679889071,0,2.8109811648,0,0,0,0,0,0,2.7408605044,1.601850175,0,0,7.8335786965,D5491160,PXMG,03/26/2026 3:50:14 AM,BPD454,8M5CL,8M5CL,06/15/2026 9:31:01 PM,8M5CL,D1D,1,7742239
D549116,17,MCK3P017WAC7,0,0,0,0,0,0,0.0816491679,0,0,0,0,0,0,0,0,0,0.9671432685,0.7632422215,0.4594984421,2.2715331,D5491160,PXMG,03/26/2026 3:50:14 AM,BPD454,8M5CL,8M5CL,07/04/2026 2:49:51 PM,8M5CL,D1D,2,7742220
D548528,244,KJ69G244WFB2,0.8585934207,0,0,0,0,0,2.6227685744,0,2.837385041,0,0,0,0,0,0,0,1.0901855862,4.449781744,0,11.620572954,D5485280,PXMG,03/23/2026 9:51:57 AM,BPD432,8M5CL,8M5CL,07/01/2026 2:03:46 PM,8M5CL,D1D,1,7709197
D548528,258,KJ69G258WFA5,0,0,0,0,0,0,0,2.7836231631,0,0,0,0,0,0,0,0,0,3.0855196612,0,5.8691428242,D5485280,PXMG,03/23/2026 9:51:57 AM,BPD432,8M5CL,8M5CL,07/01/2026 1:03:51 PM,8M5CL,D1D,2,7709224
D549600,21,KJ67E021WFE0,0,0,0,0,0,0,0.4242206766,2.6421337918,1.4004962271,0,0,0,0,0,0,0,0.9671432685,0,0,4.763155082,D5496000,PXMG,03/24/2026 10:32:33 AM,BPD432,8M5CL,8M5CL,06/07/2026 5:27:29 PM,8M5CL,D1D,1,7738620
D549600,175,KJ67E175WFF6,0,0,0,0,0,0,0.4779138794,0.7634640943,0,0,0,0,0,0,0,0,0,0,0.7363956201,1.9777735938,D5496000,PXMG,03/24/2026 10:32:33 AM,BPD432,8M5CL,8M5CL,06/07/2026 11:51:25 PM,8M5CL,D1D,2,7738629
D548533,563,KJ6GR563WFF2,0,0,0,0,0,0,0,1.1792469506,0,0,0,0,0,0,0,0,0,10.60141227,0.5098591163,12.290518337,D5485330,PXMG,03/22/2026 1:39:02 AM,BPD448,8M5CL,8M5CL,05/22/2026 7:55:01 AM,8M5CL,D1D,1,7712702
D548533,609,KJ6GR609WFC7,0,0,0,0,0,0,0.191269832,0,0.682265328,0,0,0,0,0,0,0,0,3.5375211979,0,4.4110563579,D5485330,PXMG,03/22/2026 1:39:02 AM,BPD448,8M5CL,8M5CL,05/23/2026 6:38:41 AM,8M5CL,D1D,2,7712640
D549124,666,GU6EW666JDA2,0,0,0,0,0,0,0.7048092908,2.5950673302,4.2509907897,0,0,0,0,0,0,12.476124868,0.9952786958,11.558130796,0.6356639417,31.675341251,D5491240,PXMG,03/22/2026 12:53:33 AM,BPD454,8M5CL,8M5CL,04/08/2026 2:09:48 PM,8M5CL,D1D,1,7744986
D549124,669,GU6EW669JDF5,0,0,0,0,0,0,0,0.8644539088,0,0,1.7922169849,0,0,0,0,6.2136836117,0,6.3483736765,0.8338044087,15.404917128,D5491240,PXMG,03/22/2026 12:53:33 AM,BPD454,8M5CL,8M5CL,05/24/2026 1:58:38 AM,8M5CL,D1D,2,7744959
D549121,332,KJ6GY332WFG5,0,0,0,0,0,0,0.513735363,0,1.3278827576,0,0,0,0,0,0,0,0,7.6954742389,0.3138272102,9.8509195697,D5491210,PXMG,03/22/2026 11:40:02 AM,BPD450,8M5CL,8M5CL,05/28/2026 6:11:46 AM,8M5CL,D1D,1,7742379
D549121,334,KJ6GY334WFA3,0,0,0,0,0,0,0.6500665654,2.043410996,3.357500311,0,0,0,0,0,0,2.1355380855,0,4.0530597263,1.5221565354,13.76173002,D5491210,PXMG,03/22/2026 11:40:02 AM,BPD450,8M5CL,8M5CL,05/28/2026 8:03:59 AM,8M5CL,D1D,2,7742345
D548534,21,KJ6GQ021WFE7,0,0,0,0,0,0,0.3962647115,1.0627704189,1.2282874821,0,0,0,0,0,0,0,0,2.8237743469,0,5.5110969595,D5485340,PXMG,03/23/2026 7:25:49 AM,BPD432,8M5CL,8M5CL,05/26/2026 1:07:25 AM,8M5CL,D1D,1,7712369
D548534,42,KJ6GQ042WFD3,0,0,0,0,0,0,0.193299528,0,0.9453280482,0,0,0,0,0,0,3.1331589395,0.6586170924,0,0,4.930403608,D5485340,PXMG,03/23/2026 7:25:49 AM,BPD432,8M5CL,8M5CL,04/08/2026 2:09:08 PM,8M5CL,D1D,2,7712450
D549122,286,5DWYB286MVB2,0,0,0,0,0,0,0.1817316855,1.1191931609,0,0,0,0,0,0,0,1.1266880672,0,4.0980907421,0,6.5257058548,D5491220,PXMG,03/28/2026 4:14:14 PM,BPD454,8M5CL,8M5CL,06/15/2026 9:22:50 PM,8M5CL,D1D,1,7742443
D549122,299,5DWYB299MVD6,0,0,0,0,0,0,0,0,3.3582568998,0,0,0,0,0,0,0,0,2.5400390511,0,5.8982959509,D5491220,PXMG,03/28/2026 4:14:14 PM,BPD454,8M5CL,8M5CL,06/15/2026 3:26:44 PM,8M5CL,D1D,2,7742528
D550165,76,KJ7KY076WFG4,0,0,0,0,0,0,0.2106842799,0,1.3278827576,0,0,0,0,0,0,0,3.9504468055,14.166956382,0,19.655970225,D5501650,PXMG,03/28/2026 11:56:16 PM,BPD454,8M5CL,8M5CL,06/29/2026 9:30:38 PM,8M5CL,D1D,1,7774378
D550165,88,KJ7KY088WFE6,0,0,0,0,0,0,0,2.294848829,0,0,0,0,0,0,0,0,0,0.9590907018,0,3.2539395309,D5501650,PXMG,03/28/2026 11:56:16 PM,BPD454,8M5CL,8M5CL,06/29/2026 5:47:01 PM,8M5CL,D1D,2,7774359
D551240,504,GT5JE504JKE2,0,0,0,1.2388917411,0,0,0.2764978264,0.7344964213,2.1479152371,0,0,0,0,0,1.2729816891,6.5802924363,0,2.9872633746,0.5669562354,15.805292762,D5512400,PXMG,04/04/2026 2:42:32 PM,BPD444,8M5CL,8M5CL,04/08/2026 2:06:22 PM,8M5CL,D1D,1,7805113
D551240,505,GT5JE505JKB1,0,0,0,0.1346678776,0,0,0.4564232859,0,22.287274144,0,0,0,0,0,0,12.611317474,3.3135939175,1.1873808052,0,39.504882673,D5512400,PXMG,04/04/2026 2:42:32 PM,BPD444,8M5CL,8M5CL,07/02/2026 8:20:31 AM,8M5CL,D1D,2,7805020
D551240,507,GT5JE507JKC2,2.5181091496,0,0,0,0,0,0.7563464168,1.1260041495,2.2327186831,0,0,0,0,0,0,0,0,4.3215950509,0,10.95477345,D5512400,PXMG,04/04/2026 2:42:32 PM,BPD444,8M5CL,8M5CL,07/02/2026 10:18:21 AM,8M5CL,D1D,3,7805036
D551240,508,GT5JE508JKG4,0,0,0,0,0,0,0.1706586651,1.0534213993,0.5583793179,0,0,0,0,0.9566561768,0,1.7081260978,0,0.8222844701,0.5418852459,5.811411373,D5512400,PXMG,04/04/2026 2:42:32 PM,BPD444,8M5CL,8M5CL,07/02/2026 9:24:33 AM,8M5CL,D1D,4,7804964
D550172,22,MCK3P022WAA7,0,0,0,0,0,0,0.185388971,5.9791604838,0,0,0,0,0,0,0,4.1053063488,0,3.4503509404,1.458023185,15.178229929,D5501720,PXMG,04/04/2026 11:16:00 PM,BPD432,8M5CL,8M5CL,07/02/2026 8:32:29 AM,8M5CL,D1D,1,7777450
D550172,46,MCK3P046WAE6,0,0,0,0,0,0,0.1618618267,5.3293908116,0,0,0,0,0,0,0,0.7246395638,0,1.5788125732,0,7.7947047753,D5501720,PXMG,04/04/2026 11:16:00 PM,BPD432,8M5CL,8M5CL,07/02/2026 9:37:22 AM,8M5CL,D1D,2,7777403
D550172,178,MCK3P178WAD6,0,0,0,0,0,0,0.3901859668,0.9743334236,0,0,0,0,0,0,0,3.1322528652,0,0,0,4.1757294387,D5501720AK,PXMG,04/04/2026 11:04:42 PM,BPD458,8M5CL,8M5CL,07/02/2026 9:52:13 AM,8M5CL,D1D,1,8379204
D550172,212,MCK3P212WAC0,0,0,0,0,0,0,0.1805485107,0,0,0.4885983972,0,0,0,0,0,0,1.0141918984,1.6856655701,0,3.3690043765,D5501720AK,PXMG,04/04/2026 11:04:42 PM,BPD458,8M5CL,8M5CL,07/02/2026 8:39:55 AM,8M5CL,D1D,2,8379189
D550172,229,MCK3P229WAG6,0,0,0,0,0,0,0,1.110251185,0,0,0,0,0,0,0,1.800273184,0,4.6139123843,0,7.5244367533,D5501720AK,PXMG,04/04/2026 11:04:42 PM,BPD458,8M5CL,8M5CL,07/02/2026 9:36:21 AM,8M5CL,D1D,3,8379168
D550172,239,MCK3P239WAD7,0,0,0,0,0,0,0,0.8103480227,0,0,0,0,1.6410661816,0,0,1.1329798284,0,3.5485216483,0,5.9067115839,D5501720AK,PXMG,04/04/2026 11:04:42 PM,BPD458,8M5CL,8M5CL,07/02/2026 9:38:20 AM,8M5CL,D1D,4,8379188
D548536,126,GT4TS126JKH0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.980918256,1.3353644687,3.3162805255,D5485360,PXMG,04/04/2026 7:31:39 AM,BPD450,8M5CL,8M5CL,06/23/2026 8:07:24 AM,8M5CL,D1D,1,7712748
D548536,128,GT4TS128JKA6,0,0,0,0,0,0,0.1799789154,0,0,0,0,0,0,0,0,1.8014143699,0,2.5322337127,0,4.513626998,D5485360,PXMG,04/04/2026 7:31:39 AM,BPD450,8M5CL,8M5CL,06/19/2026 10:06:40 PM,8M5CL,D1D,2,7712788
D550166,112,KJ7KY112WFF7,0,0,1.2803160531,0,0,0,0,0,0,0,0,0,0,0,0,5.5215269577,0.6193128184,5.8935342579,0,13.314687888,D5501660,PXMG,04/03/2026 4:50:25 AM,BPD436,8M5CL,8M5CL,04/08/2026 2:06:56 PM,8M5CL,D1D,1,7774558
D550166,123,KJ7KY123WFH2,0,0,0,0,0,0,0.2444394151,0.8327860128,0,0,0,0,0,0,0,0,0,1.8098137118,0,2.8870391397,D5501660,PXMG,04/03/2026 4:50:25 AM,BPD436,8M5CL,8M5CL,06/29/2026 4:57:35 PM,8M5CL,D1D,2,7774689
D550166,286,KJ7KY286WFB7,0,0,0,0,0,0,0,2.1992096019,0,0,0,0,0,0,0,0,0,0,0,2.1992096019,D5501660,PXMG,04/03/2026 4:50:25 AM,BPD436,8M5CL,8M5CL,07/02/2026 9:27:33 AM,8M5CL,D1D,3,7774643
D550166,313,KJ7KY313WFB0,0,0,0,0,0,0,0.2240914662,1.0627704189,0.614143741,0,0,0,0,0,0,0,0,2.4224065624,0.6176937049,4.9411058935,D5501660,PXMG,04/03/2026 4:50:25 AM,BPD436,8M5CL,8M5CL,07/02/2026 9:33:58 AM,8M5CL,D1D,4,7774624
D549649,90,GT8DH090JKG1,0,0,0,0,0,0,0.2651806938,1.2576400029,0,0,0,0,0,0,0,3.7624583687,0,5.5332619401,0,10.818541006,D5496490,PXMG,04/02/2026 10:56:25 AM,BPD432,8M5CL,8M5CL,06/29/2026 11:00:06 PM,8M5CL,D1D,1,7755387
D549649,91,GT8DH091JKD0,0,0,0,0,0,0,0.4674880794,3.9203559525,1.3973722589,0,0,0,0,0,0,1.7975130872,0,1.2161621369,0,8.7988915149,D5496490,PXMG,04/02/2026 10:56:25 AM,BPD432,8M5CL,8M5CL,06/29/2026 6:19:25 PM,8M5CL,D1D,2,7755340
D549649,92,GT8DH092JKH2,0,0,0,0,0,0,0.2791038898,0.7414239315,2.4334606118,0,0,0,0,0,0,0.9105453491,0,3.516993589,0,7.8815273712,D5496490,PXMG,04/02/2026 10:56:25 AM,BPD432,8M5CL,8M5CL,06/23/2026 1:32:43 PM,8M5CL,D1D,3,7755363
D549649,93,GT8DH093JKE1,1.6744491539,0,0,0,0,0,0.8312439973,3.097358965,0,0,0,0,0,0,0,1.5554698977,0,0,1.8697304449,8.3013618667,D5496490,PXMG,04/02/2026 10:56:25 AM,BPD432,8M5CL,8M5CL,06/30/2026 12:46:50 AM,8M5CL,D1D,4,7755378
D550158,61,A24EB061SLF1,1.9924837564,0,0,0,0,0,0.1997631204,0,13.306646669,0,0,0,0,0,0,27.049887856,0,26.221907607,0.8543986363,67.24220993,D5501580AQ,PXMG,04/02/2026 1:32:26 PM,BPD444,8M5CL,8M5CL,07/03/2026 12:25:53 AM,8M5CL,D1D,1,8363213
D550158,64,A24EB064SLD1,0,0,0,0,0,0,0,1.2450473287,0,0,0,0,0,0,0,10.841036721,0,1.3528723763,0,13.438956426,D5501580AQ,PXMG,04/02/2026 1:32:26 PM,BPD444,8M5CL,8M5CL,04/08/2026 2:07:17 PM,8M5CL,D1D,2,8363286
D550158,72,A24EB072SLG4,0,0,0,0,0,0,0.3451417557,0,0,0,0,0,0,0,0,4.2795783153,1.9387528103,0,0,6.5634750805,D5501580AQ,PXMG,04/02/2026 1:32:26 PM,BPD444,8M5CL,8M5CL,07/04/2026 6:16:21 AM,8M5CL,D1D,3,8363253
D550158,81,A22MG081SLG6,1.4132117537,0,0,0,0,0,0,0,1.5733883401,0,0,0,0,0,0,3.0185275809,1.1894553153,2.977596498,0,10.172179488,D5501580AQ,PXMG,04/02/2026 1:32:26 PM,BPD444,8M5CL,8M5CL,07/03/2026 11:01:52 PM,8M5CL,D1D,4,8363259
D550158,50,A23SY050SLA7,0,0,0,0,0,0,0,1.492196703,0,0,0,0,0,0,0,4.8865073844,0,2.3277006221,0,8.7064025102,D5501580,PXMG,04/02/2026 9:26:31 AM,BPD454,8M5CL,8M5CL,07/03/2026 11:11:03 AM,8M5CL,D1D,1,7768867
