PERIOD_START,PERIOD_END,DEVICE,LAYER,PERIOD_DAYS,SAMPLE_SIZE,FIRST_WAFER_TIME,LAST_WAFER_TIME,ZERO_BEEP_DEFECT_RATE,ZERO_SMP_DEFECT_RATE,ZERO_BEEP_LOT_DEFECT_RATE,ZERO_SMP_LOT_DEFECT_RATE,CCMR2_ON_RATE,ICCR2_ON_RATE,GF_ON_RATE,CV_ON_RATE,SRCIP_ON_RATE,P_ORDER_BEEP_CLEAN_AVG,P_ORDER_BEEP_DEFECTIVE_AVG,P_ORDER_BEEP_CLEAN_COUNT,P_ORDER_BEEP_DEFECTIVE_COUNT,P_ORDER_SMP_CLEAN_AVG,P_ORDER_SMP_DEFECTIVE_AVG,P_ORDER_SMP_CLEAN_COUNT,P_ORDER_SMP_DEFECTIVE_COUNT,UNW_12HRS_BEEP_CLEAN_AVG,UNW_12HRS_BEEP_DEFECTIVE_AVG,UNW_12HRS_BEEP_CLEAN_COUNT,UNW_12HRS_BEEP_DEFECTIVE_COUNT,UNW_12HRS_SMP_CLEAN_AVG,UNW_12HRS_SMP_DEFECTIVE_AVG,UNW_12HRS_SMP_CLEAN_COUNT,UNW_12HRS_SMP_DEFECTIVE_COUNT,S_SCAN_TOTAL,S_SCAN_AVG,N_SCAN_TOTAL,N_SCAN_AVG
2025-09-22,2025-09-26,PNCB,8M6CL,5,56,2025-09-22 00:40:46,2025-09-26 18:52:16,0.10714285714285714,0.14285714285714285,0.6071428571428571,0.4642857142857143,0.0,0.17857142857142858,0.26785714285714285,0.8571428571428571,0.0,7.54,7.0,50,6,7.604166666666667,6.75,48,8,99.81251268479998,101.27252081933334,50,6,99.831096140625,100.79601805074999,48,8,326,5.821428571428571,328,5.857142857142857
2025-09-27,2025-10-01,PNCB,8M6CL,5,97,2025-09-27 12:22:26,2025-10-01 23:57:40,0.10309278350515463,0.18556701030927836,0.24742268041237114,0.38144329896907214,0.21649484536082475,0.21649484536082475,0.3917525773195876,0.9484536082474226,0.0,6.436781609195402,4.4,87,10,5.860759493670886,7.833333333333333,79,18,83.4510388134138,88.0796613704,87,10,84.54180850568355,81.23522880677778,79,18,379,3.9072164948453607,475,4.896907216494846
2025-10-02,2025-10-06,PNCB,8M6CL,5,86,2025-10-02 03:27:46,2025-10-06 14:39:06,0.20930232558139536,0.2441860465116279,0.4069767441860465,0.5465116279069767,0.5581395348837209,0.5813953488372093,0.5813953488372093,0.872093023255814,0.0,4.955882352941177,4.388888888888889,68,18,4.323076923076923,6.428571428571429,65,21,109.62586995588235,102.22193761555555,68,18,104.52533746184616,119.06700471714285,65,21,304,3.5348837209302326,416,4.837209302325581
2025-10-07,2025-10-11,PNCB,8M6CL,5,59,2025-10-07 04:02:02,2025-10-11 20:19:48,0.23728813559322035,0.288135593220339,0.5932203389830508,0.6271186440677966,0.423728813559322,0.4915254237288136,0.6440677966101694,0.9491525423728814,0.0,5.866666666666666,6.5,45,14,6.333333333333333,5.235294117647059,42,17,100.65519094279999,92.26336434171428,45,14,92.76815489114286,113.22989339894117,42,17,263,4.4576271186440675,377,6.389830508474576
2025-10-12,2025-10-16,PNCB,8M6CL,5,31,2025-10-13 15:12:24,2025-10-15 17:17:28,0.1935483870967742,0.22580645161290322,0.4838709677419355,0.5806451612903226,0.1935483870967742,0.3225806451612903,0.6129032258064516,0.8709677419354839,0.0,8.44,5.666666666666667,25,6,7.75,8.428571428571429,24,7,66.97700524696,92.22082705966666,25,6,78.70018779058334,48.42079807971429,24,7,109,3.5161290322580645,129,4.161290322580645
2025-10-17,2025-10-21,PNCB,8M6CL,5,70,2025-10-17 07:03:49,2025-10-21 17:14:25,0.1,0.34285714285714286,0.4857142857142857,0.6142857142857143,0.17142857142857143,0.22857142857142856,0.14285714285714285,0.8857142857142857,0.0,7.396825396825397,5.142857142857143,63,7,7.739130434782608,6.083333333333333,46,24,88.06828940787302,100.45858632171426,63,7,82.825063603,101.73164213374999,46,24,344,4.914285714285715,388,5.542857142857143
2025-10-22,2025-10-26,PNCB,8M6CL,5,80,2025-10-22 08:50:00,2025-10-26 21:28:32,0.1875,0.2375,0.4875,0.625,0.25,0.45,0.725,0.875,0.0,6.953846153846154,5.4,65,15,6.475409836065574,7.2631578947368425,61,19,91.9142490564,75.1993605688,65,15,94.16133824686884,71.503945481,61,19,384,4.8,410,5.125
2025-10-27,2025-10-31,PNCB,8M6CL,5,98,2025-10-27 04:43:53,2025-10-30 18:18:12,0.08163265306122448,0.21428571428571427,0.5510204081632653,0.5714285714285714,0.32653061224489793,0.3469387755102041,0.4897959183673469,0.8979591836734694,0.0,7.622222222222222,7.625,90,8,7.324675324675325,8.714285714285714,77,21,64.99887470760001,39.838606570375,90,8,57.56315332625972,82.67832238690477,77,21,910,9.285714285714286,938,9.571428571428571
2025-11-01,2025-11-05,PNCB,8M6CL,5,29,2025-11-01 21:09:50,2025-11-05 19:46:35,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.41379310344827586,0.0,0.0,0.5172413793103449,0.8275862068965517,0.0,6.384615384615385,9.666666666666666,26,3,5.913043478260869,9.833333333333334,23,6,66.76507924369231,0.0,26,3,63.734437405913035,45.0,23,6,105,3.6206896551724137,161,5.551724137931035
2025-11-06,2025-11-10,PNCB,8M6CL,5,40,2025-11-06 05:18:57,2025-11-10 04:44:32,0.1,0.1,0.3,0.25,0.3,0.35,0.45,1.0,0.0,5.388888888888889,7.25,36,4,5.25,8.5,36,4,96.74116696466668,109.623012614,36,4,95.71815039955555,118.83016169999999,36,4,158,3.95,192,4.8
2025-11-11,2025-11-15,PNCB,8M6CL,5,29,2025-11-11 02:55:49,2025-11-14 21:23:22,0.27586206896551724,0.27586206896551724,0.9310344827586207,0.5172413793103449,0.27586206896551724,0.7241379310344828,0.7241379310344828,1.0,0.0,4.142857142857143,4.625,21,8,3.761904761904762,5.625,21,8,80.32119905333333,55.8556158325,21,8,70.7432037147619,80.99785359625,21,8,167,5.758620689655173,169,5.827586206896552
2025-11-16,2025-11-20,PNCB,8M6CL,5,9,2025-11-18 17:57:27,2025-11-19 17:02:19,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,5.777777777777778,,9,0,5.777777777777778,,9,0,64.11111111111111,,9,0,64.11111111111111,,9,0,29,3.2222222222222223,45,5.0
2025-11-21,2025-11-25,PNCB,8M6CL,5,42,2025-11-21 08:29:54,2025-11-25 12:37:05,0.09523809523809523,0.11904761904761904,0.4523809523809524,0.6190476190476191,0.09523809523809523,0.35714285714285715,0.7619047619047619,1.0,0.21428571428571427,4.052631578947368,5.0,38,4,3.972972972972973,5.4,37,5,72.6842105263158,42.25,38,4,70.62162162162163,63.6,37,5,224,5.333333333333333,290,6.904761904761905
2025-11-26,2025-11-30,PNCB,8M6CL,5,24,2025-11-26 23:50:48,2025-11-30 11:30:51,0.0,0.125,0.0,0.2916666666666667,0.0,0.3333333333333333,0.8333333333333334,1.0,0.0,2.6666666666666665,,24,0,2.4761904761904763,4.0,21,3,91.34277988666668,,24,0,91.21335587595237,92.24874796166667,21,3,70,2.9166666666666665,88,3.6666666666666665
2025-12-01,2025-12-05,PNCB,8M6CL,5,32,2025-12-04 16:15:43,2025-12-05 17:10:45,0.0625,0.1875,0.3125,0.34375,0.0,0.125,1.0,1.0,0.125,5.533333333333333,2.0,30,2,5.8076923076923075,3.1666666666666665,26,6,100.77368172053335,79.199885267,30,2,101.17731623653846,91.83333333333333,26,6,184,5.75,342,10.6875
2025-12-06,2025-12-10,PNCB,8M6CL,5,25,2025-12-07 00:33:15,2025-12-10 14:24:52,0.16,0.28,0.6,0.72,0.0,0.24,0.92,1.0,0.0,2.761904761904762,2.75,21,4,2.3333333333333335,3.857142857142857,18,7,84.22771635523809,70.9903938555,21,4,81.78814145772222,82.93672466328573,18,7,107,4.28,129,5.16
2025-12-11,2025-12-15,PNCB,8M6CL,5,14,2025-12-11 16:03:06,2025-12-13 12:42:37,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.0,0.42857142857142855,0.9285714285714286,1.0,0.14285714285714285,11.181818181818182,8.333333333333334,11,3,10.846153846153847,7.0,13,1,69.40794892327273,78.85298731,11,3,68.38818462200001,111.0,13,1,38,2.7142857142857144,52,3.7142857142857144
2025-12-16,2025-12-20,PNCB,8M6CL,5,10,2025-12-19 01:11:25,2025-12-20 23:44:48,0.1,0.1,0.6,0.2,0.0,0.0,0.6,1.0,0.0,7.222222222222222,21.0,9,1,9.444444444444445,1.0,9,1,58.08256447111111,69.748616048,9,1,56.499077365333335,84.0,9,1,44,4.4,52,5.2
2025-12-21,2025-12-25,PNCB,8M6CL,5,12,2025-12-21 05:22:24,2025-12-24 09:15:59,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.5,1.0,1.0,0.3333333333333333,12.3,6.0,10,2,11.0,14.0,11,1,46.607025356,88.0,10,2,57.00638668727274,15.0,11,1,40,3.3333333333333335,40,3.3333333333333335
2025-12-26,2025-12-29,PNCB,8M6CL,5,17,2025-12-28 11:41:35,2025-12-29 17:41:14,0.058823529411764705,0.35294117647058826,0.4117647058823529,1.0,0.0,0.0,0.23529411764705882,1.0,0.0,5.0,1.0,16,1,4.090909090909091,6.0,11,6,56.100405398125005,38.0,16,1,44.94173333545455,73.54123661333334,11,6,91,5.352941176470588,177,10.411764705882353
2025-03-21,2025-03-25,PXMG,8M5CL,5,6,2025-03-22 22:47:00,2025-03-22 22:47:00,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.8,4.0,5,1,6.4,1.0,5,1,53.0,53.0,5,1,53.0,53.0,5,1,36,6.0,36,6.0
2025-04-05,2025-04-09,PXMG,8M5CL,5,4,2025-04-07 13:17:50,2025-04-07 13:17:50,0.0,0.25,0.0,0.75,0.0,1.0,0.25,0.0,0.0,4.5,,4,0,4.666666666666667,4.0,3,1,55.5,,4,0,53.333333333333336,62.0,3,1,10,2.5,16,4.0
2025-04-10,2025-04-14,PXMG,8M5CL,5,8,2025-04-11 05:33:51,2025-04-13 07:35:49,0.25,0.125,0.375,0.375,0.0,1.0,0.75,0.0,0.0,2.6666666666666665,2.5,6,2,2.4285714285714284,4.0,7,1,37.776155700333334,65.0,6,2,41.66527631457143,65.0,7,1,20,2.5,32,4.0
2025-04-20,2025-04-24,PXMG,8M5CL,5,4,2025-04-23 19:52:35,2025-04-23 19:52:35,0.25,0.0,0.75,0.0,0.0,1.0,0.25,0.0,0.0,3.3333333333333335,1.0,3,1,2.75,,4,0,39.0,43.0,3,1,40.0,,4,0,10,2.5,16,4.0
2025-04-30,2025-05-04,PXMG,8M5CL,5,4,2025-05-02 12:45:58,2025-05-02 12:45:58,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,,4,0,1.5,,4,0,55.0,,4,0,55.0,,4,0,8,2.0,16,4.0
2025-05-20,2025-05-24,PXMG,8M5CL,5,3,2025-05-24 22:17:33,2025-05-24 22:17:33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,,3,0,7.0,,3,0,56.0,,3,0,56.0,,3,0,9,3.0,9,3.0
2025-05-25,2025-05-29,PXMG,8M5CL,5,3,2025-05-27 15:46:40,2025-05-27 15:46:40,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.333333333333334,,3,0,16.0,5.0,2,1,52.0,,3,0,52.0,52.0,2,1,9,3.0,9,3.0
2025-06-19,2025-06-23,PXMG,8M5CL,5,11,2025-06-19 04:18:35,2025-06-19 04:18:35,0.18181818181818182,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.777777777777778,7.0,9,2,6.0,,11,0,24.0,24.0,9,2,24.0,,11,0,121,11.0,121,11.0
2025-06-29,2025-07-03,PXMG,8M5CL,5,12,2025-07-03 01:13:56,2025-07-03 03:27:17,0.16666666666666666,0.16666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,0.0,3.5,3.5,10,2,3.9,1.5,10,2,34.6,37.0,10,2,34.6,37.0,10,2,72,6.0,144,12.0
2025-07-04,2025-07-08,PXMG,8M5CL,5,25,2025-07-06 18:44:37,2025-07-08 18:30:37,0.04,0.2,0.24,0.92,0.0,1.0,1.0,1.0,0.0,4.375,8.0,24,1,4.3,5.4,20,5,91.75,139.0,24,1,95.35,86.8,20,5,135,5.4,269,10.76
2025-07-09,2025-07-13,PXMG,8M5CL,5,8,2025-07-09 23:43:39,2025-07-10 16:44:01,0.375,0.25,0.75,0.5,0.25,1.0,0.75,1.0,0.0,6.0,10.666666666666666,5,3,8.333333333333334,6.0,6,2,47.682817532,79.47136255333334,5,3,58.84058140166667,61.892343455,6,2,16,2.0,24,3.0
2025-07-14,2025-07-18,PXMG,8M5CL,5,12,2025-07-14 17:31:06,2025-07-14 17:31:06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.5,,12,0,6.5,,12,0,30.0,,12,0,30.0,,12,0,144,12.0,144,12.0
2025-07-29,2025-08-02,PXMG,8M5CL,5,6,2025-07-29 12:57:14,2025-08-01 06:11:38,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,10.8,17.0,5,1,7.0,14.25,2,4,44.0,60.0,5,1,40.0,50.0,2,4,20,3.3333333333333335,20,3.3333333333333335
2025-09-02,2025-09-06,PXMG,8M5CL,5,12,2025-09-03 09:49:20,2025-09-06 00:29:09,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.5,1.0,0.5,1.0,0.0,14.444444444444445,10.333333333333334,9,3,14.0,7.0,11,1,98.0499696628889,165.75264030666668,9,3,108.33705889872726,188.0,11,1,24,2.0,24,2.0
2025-09-07,2025-09-11,PXMG,8M5CL,5,16,2025-09-07 13:23:57,2025-09-11 21:53:09,0.3125,0.4375,0.5,0.75,0.75,1.0,0.5,1.0,0.0,15.636363636363637,12.6,11,5,14.88888888888889,14.428571428571429,9,7,101.48509666727271,107.2535881,11,5,101.22979142666667,105.93369728571429,9,7,40,2.5,40,2.5
2025-09-22,2025-09-26,PXMG,8M5CL,5,18,2025-09-22 07:44:00,2025-09-26 14:36:43,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,1.0,0.0,7.866666666666666,17.666666666666668,15,3,9.333333333333334,10.333333333333334,15,3,143.65346657133333,164.57872144666666,15,3,148.33314917299998,141.18030843833333,15,3,36,2.0,36,2.0
2025-09-27,2025-10-01,PXMG,8M5CL,5,11,2025-09-27 07:20:50,2025-09-30 15:51:39,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,1.0,0.6363636363636364,1.0,0.0,6.1,3.0,10,1,6.666666666666667,2.0,9,2,139.592904111,164.13465622,10,1,137.36866959111114,161.872835505,9,2,23,2.090909090909091,25,2.272727272727273
2025-10-02,2025-10-06,PXMG,8M5CL,5,8,2025-10-04 04:16:37,2025-10-05 05:02:59,0.25,0.375,0.25,0.75,0.5,1.0,1.0,1.0,0.0,21.166666666666668,9.5,6,2,17.0,20.333333333333332,5,3,124.68092795333332,92.788509501,6,2,114.9662586722,119.61043112033333,5,3,16,2.0,16,2.0
2025-10-07,2025-10-11,PXMG,8M5CL,5,12,2025-10-07 05:34:27,2025-10-10 22:11:25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.8333333333333334,1.0,0.0,7.2,17.0,10,2,9.375,7.75,8,4,116.76330240280001,129.718888655,10,2,111.46329525350001,133.8411098275,8,4,20,1.6666666666666667,24,2.0
2025-10-17,2025-10-21,PXMG,8M5CL,5,24,2025-10-17 17:00:28,2025-10-21 15:27:43,0.125,0.4583333333333333,0.4166666666666667,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,10.80952380952381,11.333333333333334,21,3,12.076923076923077,9.454545454545455,13,11,96.38125235333334,127.26848858666665,21,3,97.84937076,103.06999502727272,13,11,88,3.6666666666666665,96,4.0
2025-11-06,2025-11-10,PXMG,8M5CL,5,6,2025-11-07 19:58:47,2025-11-09 18:54:04,0.5,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,12.666666666666666,19.0,3,3,19.333333333333332,12.333333333333334,3,3,84.68039334999999,104.04118005,3,3,94.36078669999999,94.36078669999999,3,3,20,3.3333333333333335,20,3.3333333333333335
2025-11-11,2025-11-15,PXMG,8M5CL,5,4,2025-11-13 08:20:37,2025-11-14 11:25:31,0.5,0.75,1.0,1.0,0.5,1.0,1.0,1.0,0.0,7.0,18.0,2,2,11.0,13.0,1,3,131.64479933,131.64479933,2,2,143.28959866,127.76319955333334,1,3,8,2.0,8,2.0
2025-11-16,2025-11-20,PXMG,8M5CL,5,4,2025-11-20 07:21:17,2025-11-20 07:21:17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15.5,,4,0,15.5,,4,0,49.0,,4,0,49.0,,4,0,16,4.0,16,4.0
2025-11-21,2025-11-25,PXMG,8M5CL,5,50,2025-11-22 14:52:45,2025-11-25 22:58:56,0.28,0.22,0.44,0.52,0.7,1.0,1.0,1.0,0.6,7.388888888888889,7.571428571428571,36,14,7.615384615384615,6.818181818181818,39,11,62.257882724527775,50.94408815378571,36,14,60.13672225564103,55.37898584236363,39,11,166,3.32,172,3.44
2025-11-26,2025-11-30,PXMG,8M5CL,5,30,2025-11-26 01:16:05,2025-11-30 19:24:26,0.26666666666666666,0.4,0.4,0.6666666666666666,0.7666666666666667,1.0,1.0,1.0,0.6,7.136363636363637,6.375,22,8,7.555555555555555,6.0,18,12,114.918741072,113.20229524249999,22,8,113.65447742911111,115.67083931666666,18,12,96,3.2,100,3.3333333333333335
2025-12-01,2025-12-05,PXMG,8M5CL,5,36,2025-12-01 06:09:25,2025-12-05 21:14:25,0.2777777777777778,0.25,0.5555555555555556,0.3888888888888889,0.5555555555555556,1.0,1.0,1.0,0.5555555555555556,8.076923076923077,6.1,26,10,7.481481481481482,7.666666666666667,27,9,106.52487430730768,111.40685873500001,26,10,101.87118290148148,125.91037566666667,27,9,104,2.888888888888889,112,3.111111111111111
2025-12-06,2025-12-10,PXMG,8M5CL,5,12,2025-12-07 00:10:35,2025-12-08 19:24:58,0.3333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.0,1.0,1.0,1.0,0.0,9.375,13.75,8,4,11.125,10.25,8,4,64.98218964387499,81.61666586775,8,4,62.020261288875,87.54052257775,8,4,22,1.8333333333333333,24,2.0
2025-12-11,2025-12-15,PXMG,8M5CL,5,30,2025-12-11 23:05:58,2025-12-14 15:53:05,0.2,0.2,0.4666666666666667,0.4,0.2,1.0,1.0,1.0,0.13333333333333333,7.583333333333333,3.6666666666666665,24,6,6.791666666666667,6.833333333333333,24,6,84.14586260508334,59.839177287333335,24,6,75.62139625158333,93.93704270133333,24,6,92,3.066666666666667,108,3.6
2025-12-16,2025-12-20,PXMG,8M5CL,5,30,2025-12-16 04:58:57,2025-12-20 14:26:27,0.23333333333333334,0.3,0.4666666666666667,0.6,0.4,1.0,0.8,1.0,0.06666666666666667,13.08695652173913,10.142857142857142,23,7,11.571428571428571,14.333333333333334,21,9,101.15055243113045,83.53912531742857,23,7,99.07715250133336,92.29070895666668,21,9,84,2.8,92,3.066666666666667
2025-12-21,2025-12-25,PXMG,8M5CL,5,40,2025-12-21 10:01:58,2025-12-25 15:25:28,0.425,0.25,0.725,0.425,0.15,1.0,0.675,1.0,0.05,8.0,6.529411764705882,23,17,7.7,6.4,30,10,106.50793966443476,91.02441370600002,23,17,102.58204407513333,91.96363230300001,30,10,96,2.4,118,2.95
2025-12-26,2025-12-29,PXMG,8M5CL,5,20,2025-12-26 09:57:30,2025-12-29 16:43:11,0.35,0.4,0.65,0.8,0.3,1.0,1.0,1.0,0.0,7.461538461538462,6.0,13,7,5.75,8.75,12,8,88.9280283723077,157.60038711571428,13,7,93.8828292825,141.5841409075,12,8,62,3.1,64,3.2
2025-04-05,2025-04-09,PXMG,8M6CL,5,6,2025-04-09 03:31:34,2025-04-09 03:31:34,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,3.25,4.0,4,2,4.25,2.0,4,2,18.75,19.0,4,2,19.0,18.5,4,2,26,4.333333333333333,36,6.0
2025-04-10,2025-04-14,PXMG,8M6CL,5,4,2025-04-14 14:10:07,2025-04-14 14:10:07,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,3,1,2.6666666666666665,1.0,3,1,20.0,20.0,3,1,20.0,20.0,3,1,10,2.5,16,4.0
2025-04-15,2025-04-19,PXMG,8M6CL,5,13,2025-04-16 06:46:15,2025-04-19 15:40:51,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.8461538461538461,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,2.5833333333333335,6.0,12,1,3.142857142857143,2.5,7,6,51.599562384333325,45.0,12,1,53.01714390814285,48.845790209166665,7,6,41,3.1538461538461537,73,5.615384615384615
2025-04-25,2025-04-29,PXMG,8M6CL,5,12,2025-04-25 19:49:31,2025-04-26 17:11:34,0.08333333333333333,0.25,0.5,0.75,0.0,0.5,0.0,0.0,0.0,4.7272727272727275,1.0,11,1,4.333333333333333,4.666666666666667,9,3,42.27272727272727,30.0,11,1,42.333333333333336,38.0,9,3,54,4.5,72,6.0
2025-04-30,2025-05-04,PXMG,8M6CL,5,4,2025-05-04 13:02:56,2025-05-04 13:02:56,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,2.0,3,1,1.5,,4,0,33.333333333333336,42.0,3,1,35.5,,4,0,8,2.0,16,4.0
2025-06-09,2025-06-13,PXMG,8M6CL,5,10,2025-06-09 12:24:56,2025-06-12 21:20:56,0.3,0.1,0.8,0.2,0.4,0.8,0.0,0.4,0.0,3.7142857142857144,4.333333333333333,7,3,4.222222222222222,1.0,9,1,14.714285714285714,34.333333333333336,7,3,11.444444444444445,103.0,9,1,28,2.8,36,3.6
2025-06-14,2025-06-18,PXMG,8M6CL,5,4,2025-06-17 01:25:06,2025-06-17 01:25:06,0.25,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,3,1,8.0,5.0,3,1,6.0,6.0,3,1,6.0,6.0,3,1,16,4.0,16,4.0
2025-06-19,2025-06-23,PXMG,8M6CL,5,17,2025-06-19 23:28:06,2025-06-20 18:03:58,0.11764705882352941,0.5294117647058824,0.35294117647058826,1.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,3.3333333333333335,3.0,15,2,3.25,3.3333333333333335,8,9,14.626984965066667,8.5,15,2,15.770949732,12.24857518,8,9,79,4.647058823529412,157,9.235294117647058
2025-07-14,2025-07-18,PXMG,8M6CL,5,39,2025-07-15 01:44:14,2025-07-17 20:59:44,0.05128205128205128,0.15384615384615385,0.1794871794871795,0.5384615384615384,0.0,0.0,0.20512820512820512,0.8461538461538461,0.0,5.783783783783784,4.0,37,2,5.484848484848484,6.833333333333333,33,6,31.789615187837843,44.5,37,2,35.202418231060605,17.255993387500002,33,6,267,6.846153846153846,349,8.948717948717949
2025-07-19,2025-07-23,PXMG,8M6CL,5,31,2025-07-20 14:10:58,2025-07-23 15:44:19,0.03225806451612903,0.3225806451612903,0.1935483870967742,0.8064516129032258,0.0,0.5806451612903226,0.5806451612903226,1.0,0.0,5.9,10.0,30,1,6.095238095238095,5.9,21,10,87.53991352530002,101.0,30,1,87.27956383580953,89.43265652070001,21,10,233,7.516129032258065,233,7.516129032258065
2025-08-03,2025-08-07,PXMG,8M6CL,5,7,2025-08-03 06:03:35,2025-08-06 05:37:59,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5,2,14.0,9.0,5,2,65.0,87.0,5,2,65.0,87.0,5,2,29,4.142857142857143,29,4.142857142857143
2025-08-08,2025-08-12,PXMG,8M6CL,5,17,2025-08-09 22:26:05,2025-08-10 20:54:57,0.17647058823529413,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.071428571428571,3.3333333333333335,14,3,5.588235294117647,,17,0,103.61543291500003,105.05983132400002,14,3,103.87032675188236,,17,0,169,9.941176470588236,169,9.941176470588236
2025-08-23,2025-08-27,PXMG,8M6CL,5,10,2025-08-24 21:52:43,2025-08-25 21:04:09,0.2,0.2,0.5,0.5,0.0,0.0,0.5,1.0,0.0,10.25,6.5,8,2,10.0,7.5,8,2,37.012031480625,2.0,8,2,37.012031480625,2.0,8,2,50,5.0,50,5.0
2025-09-07,2025-09-11,PXMG,8M6CL,5,19,2025-09-07 05:48:59,2025-09-10 21:44:41,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.6842105263157895,0.0,0.0,0.21052631578947367,0.7368421052631579,0.0,10.866666666666667,11.25,15,4,10.4,13.0,15,4,55.835828933066665,86.884358499,15,4,63.8661577078,56.77062559375,15,4,61,3.210526315789474,77,4.052631578947368
2025-09-12,2025-09-16,PXMG,8M6CL,5,19,2025-09-12 03:01:22,2025-09-16 15:05:38,0.10526315789473684,0.42105263157894735,0.3684210526315789,0.9473684210526315,0.0,0.0,0.10526315789473684,0.7894736842105263,0.0,9.176470588235293,14.5,17,2,10.727272727272727,8.375,11,8,64.09245000711765,69.832060415,17,2,65.10881710381818,64.129847851125,11,8,75,3.9473684210526314,83,4.368421052631579
2025-09-22,2025-09-26,PXMG,8M6CL,5,12,2025-09-22 13:25:44,2025-09-26 17:31:42,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,6.5,,12,0,6.454545454545454,7.0,11,1,87.71891040116667,,12,0,88.65171324427273,77.458079127,11,1,24,2.0,32,2.6666666666666665
2025-09-27,2025-10-01,PXMG,8M6CL,5,10,2025-09-27 06:35:08,2025-09-30 21:52:21,0.1,0.3,0.1,0.4,0.0,0.0,0.2,0.7,0.0,9.0,10.0,9,1,8.142857142857142,11.333333333333334,7,3,90.81690398444444,108.0,9,1,101.90744798,70.66666666666667,7,3,18,1.8,20,2.0
2025-10-02,2025-10-06,PXMG,8M6CL,5,8,2025-10-04 04:51:37,2025-10-06 12:23:04,0.125,0.25,0.75,1.0,0.0,0.0,0.0,0.75,0.0,5.428571428571429,1.0,7,1,5.166666666666667,4.0,6,2,10.571428571428571,0.0,7,1,6.166666666666667,18.5,6,2,40,5.0,40,5.0
2025-10-07,2025-10-11,PXMG,8M6CL,5,10,2025-10-07 00:39:52,2025-10-10 12:36:48,0.5,0.2,0.5,0.3,0.4,0.4,0.7,0.7,0.0,13.0,12.4,5,5,11.625,17.0,8,2,80.47638862720001,89.8641505568,5,5,81.63946310625,99.293495535,8,2,18,1.8,20,2.0
2025-10-12,2025-10-16,PXMG,8M6CL,5,4,2025-10-12 05:11:28,2025-10-14 09:22:00,0.75,0.25,1.0,0.5,0.0,0.0,0.0,1.0,0.0,14.0,18.666666666666668,1,3,15.0,25.0,3,1,100.0,84.66666666666667,1,3,84.66666666666667,100.0,3,1,8,2.0,8,2.0
2025-10-17,2025-10-21,PXMG,8M6CL,5,12,2025-10-19 05:48:37,2025-10-20 08:15:08,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,5.5,,12,0,6.4,1.0,10,2,65.97269407399999,,12,0,68.4254246666,53.709041111000005,10,2,40,3.3333333333333335,48,4.0
