LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,ROUTE_STARTS,CH_SS_5_TA,CH_SS_5_TA_CLASS,CH_SS_5_N,FL_SS_5_TA,FL_SS_5_N,CH_SS_5_LA,CH_SS_5_LA_CLASS,FL_SS_5_LA,CH_SS_5_AC,CH_SS_5_AC_CLASS,FL_SS_5_AC,CH_SS_5_CA,CH_SS_5_CA_CLASS,FL_SS_5_CA,CH_SS_10_TA,CH_SS_10_TA_CLASS,CH_SS_10_N,FL_SS_10_TA,FL_SS_10_N,CH_SS_10_LA,CH_SS_10_LA_CLASS,FL_SS_10_LA,CH_SS_10_AC,CH_SS_10_AC_CLASS,FL_SS_10_AC,CH_SS_10_CA,CH_SS_10_CA_CLASS,FL_SS_10_CA,CH_SS_15_TA,CH_SS_15_TA_CLASS,CH_SS_15_N,FL_SS_15_TA,FL_SS_15_N,CH_SS_15_LA,CH_SS_15_LA_CLASS,FL_SS_15_LA,CH_SS_15_AC,CH_SS_15_AC_CLASS,FL_SS_15_AC,CH_SS_15_CA,CH_SS_15_CA_CLASS,FL_SS_15_CA,CH_SS_DAYS
D5323290AF,GQ8TY492JKF6,8PXMCVAG,FL,8M6CL,PXMG,AME425_PM4,260463.0,P_78_GABON,2025-12-28 23:57:30,POR+CV+GF,4,0.021316,HIGHFLIER,HIGHFLIER,False,2025-12-29 00:44:22,BPD454,0.003553,BSL,BSL,False,0.017763,HIGHFLIER,HIGHFLIER,False,SNV440,8PXMCGMT61NA1,0,0,1,AME425,D532329,492,21.0,10.0,OFF,OFF,ON,ON,OFF,16758.0,1154.0,3090.0,201.0,185.0,P_78_GABON,0.3467341667,12/28/2025 11:57:30 PM,6.1409722222,86.0,51.174768519,FL78.31YBC_SNIP_DLP2203458-1_4573,1.0,2.0,1,3.1333333333324997,40,0.0,0.0,0.5333333333324999,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,0.5,1.0,2,2.3866666666653336,75,0.0,0.0,0.7377777777773334,0.0,0.0,0.03555555555466666,0.0,0.0,0.0037,0.5,1.0,2,2.188524590162295,122,0.0,0.0,0.9344262295081968,0.0,0.0,0.027322404370491802,0.0,0.0,0.002766393442622951,1.664212962962963
D5323290AF,GQ8TY487JKA3,8PXMCVAG,FL,8M6CL,PXMG,AME425_PM4,260463.0,P_78_GABON,2025-12-28 23:31:55,POR+CV+GF,4,0.007168,BSL,BSL,False,2025-12-29 00:44:22,BPD454,0.0,BSL,ZERO,True,0.007168,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME425,D532329,487,7.0,4.0,OFF,OFF,ON,ON,OFF,16758.0,1154.0,3090.0,201.0,185.0,P_78_GABON,0.3467341667,12/28/2025 11:31:55 PM,6.1409722222,86.0,51.174768519,FL78.31YBC_SNIP_DLP2203458-1_4573,1.0,2.0,1,3.1333333333324997,40,0.0,0.0,0.5333333333324999,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,0.5,1.0,2,2.3866666666653336,75,0.0,0.0,0.7377777777773334,0.0,0.0,0.03555555555466666,0.0,0.0,0.0037,0.5,1.0,2,2.188524590162295,122,0.0,0.0,0.9344262295081968,0.0,0.0,0.027322404370491802,0.0,0.0,0.002766393442622951,1.6464467592592593
D5323290AF,GQ8TY489JKB4,8PXMCVAG,FL,8M6CL,PXMG,AME425_PM4,260463.0,P_78_GABON,2025-12-28 23:23:22,POR+CV+GF,4,0.003584,BSL,BSL,False,2025-12-29 00:44:22,BPD454,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME425,D532329,489,2.0,2.0,OFF,OFF,ON,ON,OFF,16758.0,1154.0,3090.0,201.0,185.0,P_78_GABON,0.3467341667,12/28/2025 11:23:22 PM,6.1409722222,86.0,51.174768519,FL78.31YBC_SNIP_DLP2203458-1_4573,1.0,2.0,1,3.1333333333324997,40,0.0,0.0,0.5333333333324999,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,0.5,1.0,2,2.3866666666653336,75,0.0,0.0,0.7377777777773334,0.0,0.0,0.03555555555466666,0.0,0.0,0.0037,0.5,1.0,2,2.188524590162295,122,0.0,0.0,0.9344262295081968,0.0,0.0,0.027322404370491802,0.0,0.0,0.002766393442622951,1.6405092592592592
D5272930,GP2EG552JKE6,8PONCVEB,FL,8M6CL,PNCB,AME425_PM2,260463.0,P_78_GABON,2025-12-28 10:49:53,POR+CV+GF,2,0.003584,BSL,BSL,False,2025-12-28 11:41:35,BPD450,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNY512,8PXSCBMT60NA2,1,0,1,AME425,D527293,552,20.0,10.0,OFF,OFF,ON,ON,OFF,19490.0,1446.0,7294.0,494.0,523.0,P_78_GOBI_R3,0.7432455556,12/28/2025 10:49:53 AM,7.6883144444,102.44413392,64.069287037,FL78.3388C_SNIP_DLP2177706-1_2057,0.0,0.0,1,3.256410256407692,39,0.0,0.0,0.5555555555538461,0.0,0.0,0.02564102564102564,0.0,0.0,0.0017307692307692308,0.0,0.0,2,2.5299145299128205,78,0.0,0.0,0.8888888888884616,0.0,0.0,0.034188034187179486,0.0,0.0,0.003557692307692308,0.0,0.0,2,2.217630853992562,121,0.0,0.0,0.9476584022033058,0.0,0.0,0.030303030301652892,0.0,0.0,0.003347107438016529,2.3577662037037035
D5272930,GP2EG553JKB5,8PONCVEB,FL,8M6CL,PNCB,AME425_PM1,260463.0,P_78_GABON,2025-12-28 10:49:53,POR+CV+GF,2,0.003609,BSL,BSL,False,2025-12-28 11:41:35,BPD450,0.0,BSL,ZERO,True,0.003609,BSL,BSL,False,SNY512,8PXSCBMT60NA2,1,0,1,AME425,D527293,553,19.0,10.0,OFF,OFF,ON,ON,OFF,21544.0,1588.0,6522.0,424.0,372.0,P_78_GOBI_R3,0.6592172222,12/28/2025 10:49:53 AM,8.0158872222,106.44421907,66.799060185,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,1,3.256410256407692,39,1.0,2.0,0.5555555555538461,0.0,0.0,0.02564102564102564,0.0,0.0,0.0017307692307692308,1.5,2.0,2,2.5299145299128205,78,0.5,2.0,0.8888888888884616,0.0,0.0,0.034188034187179486,0.0,0.0,0.003557692307692308,1.0,2.0,3,2.217630853992562,121,0.3333333333333333,1.0,0.9476584022033058,0.0,0.0,0.030303030301652892,0.0,0.0,0.003347107438016529,1.6138194444444445
D5323020,MCD3R022WAD2,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM4,260463.0,P_78_GABON_R1,2025-12-28 05:32:36,CCMR2+ICCR2+CV+GF,2,0.003553,BSL,BSL,False,2025-12-28 06:24:53,BPD458,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME417,D532302,22,25.0,12.0,ON,ON,ON,ON,OFF,12413.0,600.0,12413.0,600.0,233.0,P_78_GOBI_R5,0.6816572222,12/28/2025 5:32:36 AM,8.8686088889,142.16495962,73.905074074,FL78.31YBC_SNIP_DLP2203458-1_4573,1.0,2.0,1,3.2276422764219515,41,0.0,0.0,0.6178861788609756,0.0,0.0,0.024390243902439025,0.0,0.0,0.0016463414634146343,1.0,2.0,2,2.506329113922785,79,0.0,0.0,0.8902953586493672,0.0,0.0,0.03375527426075949,0.0,0.0,0.0035126582278481016,0.5833333333249999,1.0,4,2.2148760330561985,121,0.083333333325,1.0,0.9476584022033058,0.0,0.0,0.030303030301652892,0.0,0.0,0.0033471074380165286,0.8871527777777778
D5323020,MCD3R030WAG5,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM4,260463.0,P_78_GABON_R1,2025-12-28 05:07:14,CCMR2+ICCR2+CV+GF,2,0.003553,BSL,BSL,False,2025-12-28 06:24:53,BPD458,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME417,D532302,30,10.0,5.0,ON,ON,ON,ON,OFF,12413.0,600.0,12413.0,600.0,233.0,P_78_GOBI_R5,0.6816572222,12/28/2025 5:07:14 AM,8.8686088889,142.16495962,73.905074074,FL78.31YBC_SNIP_DLP2203458-1_4573,1.0,2.0,1,3.2276422764219515,41,0.0,0.0,0.6178861788609756,0.0,0.0,0.024390243902439025,0.0,0.0,0.0016463414634146343,1.0,2.0,2,2.48749999999875,80,0.0,0.0,0.89166666666625,0.0,0.0,0.0333333333325,0.0,0.0,0.0034687500000000005,0.5833333333249999,1.0,4,2.2148760330561985,121,0.083333333325,1.0,0.9476584022033058,0.0,0.0,0.030303030301652892,0.0,0.0,0.0033471074380165286,0.869537037037037
D5306430,GP1WY227JKA2,8PXMCVAG,FL,8M6CL,PXMG,AME425_PM1,260463.0,P_78_GABON,2025-12-28 02:30:14,POR+CV+GF,2,0.0,BSL,ZERO,True,2025-12-28 03:15:24,BPD444,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA2,0,0,1,AME425,D530643,227,23.0,12.0,OFF,OFF,ON,ON,OFF,21465.0,1583.0,6443.0,419.0,293.0,P_78_GABON,0.5370119444,12/28/2025 2:30:14 AM,7.7786363889,99.262286848,64.821969907,FL78.31YBC_SNIP_DLP2238451-1_69,1.0,2.0,1,3.341666666665,40,1.0,2.0,0.616666666665,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,1.5,2.0,2,2.571428571427273,77,0.5,2.0,0.9134199134194806,0.0,0.0,0.03463203463116883,0.0,0.0,0.003603896103896104,1.0,2.0,3,2.2627118644050848,118,0.3333333333333333,1.0,0.963276836157627,0.0,0.0,0.031073446326271185,0.0,0.0,0.003432203389830508,1.2668402777777779
D5366270,KJ3PT502WFD4,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM2,260463.0,P_78_GABON,2025-12-28 02:26:57,POR+CV+GF,2,0.007105,BSL,BSL,False,2025-12-28 03:45:53,BPD436,0.0,BSL,ZERO,True,0.007105,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME427,D536627,502,19.0,17.0,OFF,OFF,ON,ON,OFF,2328.0,153.0,2328.0,153.0,423.0,P_78_THAR_R2,1.4889669444,12/28/2025 2:26:57 AM,6.2339269444,83.0,51.949391204,FL78.31YBC_SNIP_DLP2203458-1_8768,2.0,2.0,1,3.341666666665,40,0.0,0.0,0.616666666665,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,2.0,2.0,1,2.571428571427273,77,0.0,0.0,0.9134199134194806,0.0,0.0,0.03463203463116883,0.0,0.0,0.003603896103896104,2.0,2.0,1,2.2627118644050848,118,0.0,0.0,0.963276836157627,0.0,0.0,0.031073446326271185,0.0,0.0,0.003432203389830508,2.849016203703704
D5306430,GP1WY226JKD3,8PXMCVAG,FL,8M6CL,PXMG,AME425_PM2,260463.0,P_78_GABON,2025-12-28 02:12:57,POR+CV+GF,2,0.003553,BSL,BSL,False,2025-12-28 03:15:24,BPD444,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNY510,8PXMCGMT61NA2,0,0,1,AME425,D530643,226,16.0,8.0,OFF,OFF,ON,ON,OFF,19414.0,1441.0,7218.0,489.0,447.0,P_78_GABON,0.5370216667,12/28/2025 2:12:57 AM,7.7003227778,98.239615157,64.169356481,FL78.31YBC_SNIP_DLP2238451-1_69,0.0,0.0,1,3.341666666665,40,0.0,0.0,0.616666666665,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,0.0,0.0,2,2.571428571427273,77,0.0,0.0,0.9134199134194806,0.0,0.0,0.03463203463116883,0.0,0.0,0.003603896103896104,0.0,0.0,2,2.2436974789899162,119,0.0,0.0,0.9551820728285714,0.0,0.0,0.030812324928571423,0.0,0.0,0.0034033613445378155,1.9987847222222221
D5366270,KJ3PT500WFC3,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM2,260463.0,P_78_GABON,2025-12-28 01:56:55,POR+CV+GF,2,0.007105,BSL,BSL,False,2025-12-28 03:45:53,BPD436,0.0,BSL,ZERO,True,0.007105,BSL,BSL,False,SNV440,8PXMCGMT61NA1,0,0,1,AME427,D536627,500,12.0,10.0,OFF,OFF,ON,ON,OFF,2328.0,153.0,2328.0,153.0,423.0,P_78_THAR_R2,1.4889669444,12/28/2025 1:56:55 AM,6.2339269444,83.0,51.949391204,FL78.31YBC_SNIP_DLP2203458-1_8768,2.0,2.0,1,3.341666666665,40,0.0,0.0,0.616666666665,0.0,0.0,0.025,0.0,0.0,0.0016875000000000002,2.0,2.0,1,2.571428571427273,77,0.0,0.0,0.9134199134194806,0.0,0.0,0.03463203463116883,0.0,0.0,0.003603896103896104,2.0,2.0,1,2.2436974789899162,119,0.0,0.0,0.9551820728285714,0.0,0.0,0.030812324928571423,0.0,0.0,0.0034033613445378155,2.8281597222222223
D5380450,A1ZLP054SLA0,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-27 21:23:12,CCMR2+ICCR2+CV+GF,2,0.004624,BSL,BSL,False,2025-12-27 22:32:07,BPD448,0.004624,BSL,BSL,False,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA1,0,0,0,AME417,D538045,54,8.0,4.0,ON,ON,ON,ON,OFF,6249.0,312.0,6249.0,312.0,880.0,P_78_GABON_B10_R3,0.0163027778,12/27/2025 9:23:12 PM,8.3984680556,137.37626869,69.987233796,FL78.31YBC_SNIP_DLP2203458-1_10471,2.6966292134808985,2.0,89,3.3423423423405407,37,1.5131086142292136,2.0,0.621621621618919,0.11235955056067416,1.0,0.02702702702702703,0.009943820224719102,1.0,0.0018243243243243243,0.6666666667,1.0,1,2.5405405405391894,74,0.3333333333,1.0,0.9279279279270272,0.3333333333,1.0,0.03603603603513513,0.03,1.0,0.0037500000000000003,1.0,2.0,2,2.14876033057686,121,0.8333333332999999,2.0,0.9338842975198347,0.16666666665,1.0,0.03856749311157025,0.015,1.0,0.0046487603305785125,5.244826388888889
D5380450,A1ZLP055SLE2,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-27 21:12:13,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-27 22:32:07,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA1,0,0,0,AME417,D538045,55,3.0,2.0,ON,ON,ON,ON,OFF,12319.0,596.0,12319.0,596.0,139.0,P_78_GABON_B10_R3,0.0162672222,12/27/2025 9:12:13 PM,7.3223941667,119.39124158,61.019951389,FL78.31YBC_SNIP_DLP2203458-1_10471,1.0,2.0,1,3.307017543857895,38,0.0,0.0,0.6315789473657896,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,1.0,2.0,2,2.5405405405391894,74,0.0,0.0,0.9279279279270272,0.0,0.0,0.03603603603513513,0.0,0.0,0.0037500000000000003,0.5833333333249999,1.0,4,2.14876033057686,121,0.083333333325,1.0,0.9338842975198347,0.0,0.0,0.03856749311157025,0.0,0.0,0.0046487603305785125,0.5396643518518518
D5269330,GN5DG178JKA5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-27 21:04:54,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-27 22:04:20,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV440,8PXSCBMT50NA2,0,0,0,AME417,D526933,178,20.0,5.0,ON,ON,ON,ON,OFF,6237.0,311.0,6237.0,311.0,868.0,M_CCM_R2_L100,0.3404113889,12/27/2025 9:04:54 PM,8.3985566667,137.56959422,69.987972222,FL78.3388C_SNIP_DLP2215290-1_29,2.6966292134808985,2.0,89,3.307017543857895,38,1.5131086142292136,2.0,0.6315789473657896,0.11235955056067416,1.0,0.02631578947368421,0.009943820224719102,1.0,0.0017763157894736842,0.6666666667,1.0,1,2.5405405405391894,74,0.3333333333,1.0,0.9279279279270272,0.3333333333,1.0,0.03603603603513513,0.03,1.0,0.0037500000000000003,1.0,2.0,2,2.14876033057686,121,0.8333333332999999,2.0,0.9338842975198347,0.16666666665,1.0,0.03856749311157025,0.015,1.0,0.0046487603305785125,5.2321180555555555
D5269330,GN5DG180JKA5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-27 20:53:55,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-27 22:04:20,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV440,8PXSCBMT50NA2,0,0,0,AME417,D526933,180,11.0,2.0,ON,ON,ON,ON,OFF,6237.0,311.0,6237.0,311.0,868.0,M_CCM_R2_L100,0.3404113889,12/27/2025 8:53:55 PM,8.3985566667,137.56959422,69.987972222,FL78.3388C_SNIP_DLP2215290-1_29,2.6966292134808985,2.0,89,3.307017543857895,38,1.5131086142292136,2.0,0.6315789473657896,0.11235955056067416,1.0,0.02631578947368421,0.009943820224719102,1.0,0.0017763157894736842,0.6666666667,1.0,1,2.5405405405391894,74,0.3333333333,1.0,0.9279279279270272,0.3333333333,1.0,0.03603603603513513,0.03,1.0,0.0037500000000000003,1.0,2.0,2,2.14876033057686,121,0.8333333332999999,2.0,0.9338842975198347,0.16666666665,1.0,0.03856749311157025,0.015,1.0,0.0046487603305785125,5.224490740740741
D5273030,KHW9L450WFG0,8PONCVEB,FL,8M5CL,PNCB,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-12-27 18:01:03,SRCIP,4,0.0,BSL,ZERO,True,2025-12-27 19:11:20,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT50NA2,0,1,1,AME421,D527303,450,20.0,20.0,ON,ON,ON,ON,ON,4067.0,233.0,4067.0,233.0,237.0,P_78_GABON_B10_R3,0.0186619444,12/27/2025 6:01:03 PM,7.3172872222,116.0,60.977393519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,2,3.2982456140342107,38,0.0,0.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,1.0,2.0,2,2.4814814814805555,72,0.0,0.0,0.9351851851847223,0.0,0.0,0.03703703703611111,0.0,0.0,0.003854166666666667,0.4,1.0,5,2.1064425770294117,119,0.0,0.0,0.9383753501394959,0.0,0.0,0.039215686273109236,0.0,0.0,0.004726890756302521,0.9561574074074074
D5273030,KHW9L452WFH1,8PONCVEB,FL,8M5CL,PNCB,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-12-27 17:28:26,SRCIP,4,0.0,BSL,ZERO,True,2025-12-27 19:11:20,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT50NA2,0,1,1,AME421,D527303,452,11.0,11.0,ON,ON,ON,ON,ON,4067.0,233.0,4067.0,233.0,237.0,P_78_GABON_B10_R3,0.0186619444,12/27/2025 5:28:26 PM,7.3172872222,116.0,60.977393519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,2,3.2982456140342107,38,0.0,0.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,1.0,2.0,2,2.4814814814805555,72,0.0,0.0,0.9351851851847223,0.0,0.0,0.03703703703611111,0.0,0.0,0.003854166666666667,0.4,1.0,5,2.1064425770294117,119,0.0,0.0,0.9383753501394959,0.0,0.0,0.039215686273109236,0.0,0.0,0.004726890756302521,0.9335069444444445
D5273030,KHW9L460WFD1,8PONCVEB,FL,8M5CL,PNCB,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-12-27 17:06:43,SRCIP,4,0.0,BSL,ZERO,True,2025-12-27 19:11:20,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT50NA2,0,1,1,AME421,D527303,460,5.0,5.0,ON,ON,ON,ON,ON,4067.0,233.0,4067.0,233.0,237.0,P_78_GABON_B10_R3,0.0186619444,12/27/2025 5:06:43 PM,7.3172872222,116.0,60.977393519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,2,3.2982456140342107,38,0.0,0.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,1.0,2.0,2,2.4814814814805555,72,0.0,0.0,0.9351851851847223,0.0,0.0,0.03703703703611111,0.0,0.0,0.003854166666666667,0.4,1.0,5,2.1064425770294117,119,0.0,0.0,0.9383753501394959,0.0,0.0,0.039215686273109236,0.0,0.0,0.004726890756302521,0.918425925925926
D5273030,KHW9L473WFF5,8PONCVEB,FL,8M5CL,PNCB,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-12-27 16:50:35,SRCIP,4,0.0,BSL,ZERO,True,2025-12-27 19:11:20,BPD442,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT50NA2,0,1,1,AME421,D527303,473,1.0,1.0,ON,ON,ON,ON,ON,4067.0,233.0,4067.0,233.0,237.0,P_78_GABON_B10_R3,0.0186619444,12/27/2025 4:50:35 PM,7.3172872222,116.0,60.977393519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,2,3.2982456140342107,38,0.0,0.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,1.0,2.0,2,2.4474885844739727,73,0.0,0.0,0.9223744292232877,0.0,0.0,0.03652968036438356,0.0,0.0,0.003801369863013699,0.4,1.0,5,2.0888888888875,120,0.0,0.0,0.9305555555549999,0.0,0.0,0.038888888887499994,0.0,0.0,0.0046875,0.9072222222222223
D5334210AJ,KHZTW475WFB5,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM5,260463.0,P_78_GABON,2025-12-27 15:53:33,POR+CV+GF,4,0.007168,BSL,BSL,False,2025-12-27 16:47:01,BPD458,0.003584,BSL,BSL,False,0.003584,BSL,BSL,False,SNY510,8PXMCGMT61NA1,0,0,1,AME427,D533421,475,18.0,11.0,OFF,OFF,ON,ON,OFF,6101.0,407.0,6101.0,407.0,13.0,M_SS_L100,0.31074,12/27/2025 3:53:33 PM,6.3563347222,86.0,52.969456019,FL78.31YBC_SNIP_DLP2203458-1_5194,3.4444444444333335,2.0,3,3.2982456140342107,38,3.1111111111,3.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,2.833333333325,2.0,4,2.4474885844739727,73,2.583333333325,3.0,0.9223744292232877,0.0,0.0,0.03652968036438356,0.0,0.0,0.003801369863013699,2.833333333325,2.0,4,2.0888888888875,120,2.583333333325,3.0,0.9305555555549999,0.0,0.0,0.038888888887499994,0.0,0.0,0.0046875,0.03318287037037037
D5334210AJ,KHZTW433WFE5,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM5,260463.0,P_78_GABON,2025-12-27 15:45:09,POR+CV+GF,4,0.0,BSL,ZERO,True,2025-12-27 16:47:01,BPD458,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA1,0,0,1,AME427,D533421,433,15.0,9.0,OFF,OFF,ON,ON,OFF,6101.0,407.0,6101.0,407.0,13.0,M_SS_L100,0.31074,12/27/2025 3:45:09 PM,6.3563347222,86.0,52.969456019,FL78.31YBC_SNIP_DLP2203458-1_5194,3.4444444444333335,2.0,3,3.2982456140342107,38,3.1111111111,3.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,2.833333333325,2.0,4,2.4474885844739727,73,2.583333333325,3.0,0.9223744292232877,0.0,0.0,0.03652968036438356,0.0,0.0,0.003801369863013699,2.833333333325,2.0,4,2.0888888888875,120,2.583333333325,3.0,0.9305555555549999,0.0,0.0,0.038888888887499994,0.0,0.0,0.0046875,0.027349537037037037
D5334210AJ,KHZTW474WFE6,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM5,260463.0,P_78_GABON,2025-12-27 15:40:44,POR+CV+GF,4,0.0,BSL,ZERO,True,2025-12-27 16:47:01,BPD458,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA1,0,0,1,AME427,D533421,474,14.0,8.0,OFF,OFF,ON,ON,OFF,6101.0,407.0,6101.0,407.0,13.0,M_SS_L100,0.31074,12/27/2025 3:40:44 PM,6.3563347222,86.0,52.969456019,FL78.31YBC_SNIP_DLP2203458-1_5194,3.4444444444333335,2.0,3,3.2982456140342107,38,3.1111111111,3.0,0.833333333331579,0.0,0.0,0.02631578947368421,0.0,0.0,0.0017763157894736842,2.833333333325,2.0,4,2.4474885844739727,73,2.583333333325,3.0,0.9223744292232877,0.0,0.0,0.03652968036438356,0.0,0.0,0.003801369863013699,2.833333333325,2.0,4,2.0888888888875,120,2.583333333325,3.0,0.9305555555549999,0.0,0.0,0.038888888887499994,0.0,0.0,0.0046875,0.02428240740740741
