LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,S_SCAN,S_ORDER,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,ZERO_NCDD_LOT,NC_RATE,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,ZERO_BEEP_LOT,BP_RATE,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,ZERO_SMP_LOT,SP_RATE,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,CH_BP_05_RATE,CH_SP_05_RATE,CH_BP_05,CH_SP_05,CH_05_MWAF,CH_BP_10_RATE,CH_SP_10_RATE,CH_BP_10,CH_SP_10,CH_10_MWAF,CH_BP_15_RATE,CH_SP_15_RATE,CH_BP_15,CH_SP_15,CH_15_MWAF,CH_BP_30_RATE,CH_SP_30_RATE,CH_BP_30,CH_SP_30,CH_30_MWAF,FL_BP_05_RATE,FL_SP_05_RATE,FL_BP_05,FL_SP_05,FL_05_MWAF,FL_BP_10_RATE,FL_SP_10_RATE,FL_BP_10,FL_SP_10,FL_10_MWAF,FL_BP_15_RATE,FL_SP_15_RATE,FL_BP_15,FL_SP_15,FL_15_MWAF,FL_BP_30_RATE,FL_SP_30_RATE,FL_BP_30,FL_SP_30,FL_30_MWAF,CF_BP_05_RRAT,CF_SP_05_RRAT,CF_BP_05_DRAT,CF_SP_05_DRAT,CF_BP_10_RRAT,CF_SP_10_RRAT,CF_BP_10_DRAT,CF_SP_10_DRAT,CF_BP_15_RRAT,CF_SP_15_RRAT,CF_BP_15_DRAT,CF_SP_15_DRAT,CF_BP_30_RRAT,CF_SP_30_RRAT,CF_BP_30_DRAT,CF_SP_30_DRAT,ROUTE_STARTS,CH_NC_05_RATE,CH_NC_05,CH_NC_10_RATE,CH_NC_10,CH_NC_15_RATE,CH_NC_15,CH_NC_30_RATE,CH_NC_30,FL_NC_05_RATE,FL_NC_05,FL_NC_10_RATE,FL_NC_10,FL_NC_15_RATE,FL_NC_15,FL_NC_30_RATE,FL_NC_30,CF_NC_05_RRAT,CF_NC_05_DRAT,CF_NC_10_RRAT,CF_NC_10_DRAT,CF_NC_15_RRAT,CF_NC_15_DRAT,CF_NC_30_RRAT,CF_NC_30_DRAT
D4408750,KHAHA617WFA7,8PXSCVAA,FL,8M6CL,PXSA,AME427_PM3,260463.0,P_78_GABON,2025-01-18 07:57:29,POR,2,2,1.5,0.0,BSL,ZERO,True,True,0.0,2025-01-18 09:46:23,BPD458,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,8PXSCAMT60NA1,0,0,0,AME427,D440875,617,12.0,1.0,OFF,OFF,OFF,OFF,OFF,14506.0,1053.0,1389.0,97.0,1418.0,P_78_GOBI_R3,0.4922786111,01/18/2025 7:57:29 AM,5.5357341667,75.029684369,46.131118056,1.0,0.5,2.0,1.0,2.0,0.75,0.5,3.0,2.0,4.0,0.4444444444444444,0.4444444444444444,4.0,4.0,9.0,0.4,0.4,4.0,4.0,10.0,0.4583333333333333,0.4166666666666667,11.0,10.0,24.0,0.3684210526315789,0.3508771929824561,21.0,20.0,57.0,0.38666666666666666,0.36,29.0,27.0,75.0,0.33663366336633666,0.3465346534653465,34.0,35.0,101.0,2.181818181818182,1.2,0.18181818181818182,0.1,2.035714285714286,1.425,0.14285714285714285,0.1,1.1494252873563218,1.2345679012345678,0.13793103448275862,0.14814814814814814,1.188235294117647,1.1542857142857144,0.11764705882352941,0.11428571428571428,FL78.067RB_SNIP_DLP1974977-1_1,1.0,2.0,1.0,4.0,0.7777777777777778,7.0,0.7,7.0,0.625,15.0,0.5789473684210527,33.0,0.6,45.0,0.5544554455445545,56.0,1.6,0.13333333333333333,1.7272727272727273,0.12121212121212122,1.2962962962962963,0.15555555555555556,1.2624999999999997,0.125
D4388550,KH6XQ599WFF7,8PXSCVAA,FL,8M6CL,PXSA,AME401_PM1,260463.0,P_78_GABON,2025-01-18 05:45:18,POR,2,2,3.0,0.0,BSL,ZERO,True,True,0.0,2025-01-18 06:45:09,BPD436,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,8PXSCAMT60NA1,0,0,0,AME401,D438855,599,24.0,4.0,OFF,OFF,OFF,OFF,OFF,3542.0,236.0,3542.0,236.0,3424.0,P_78_GABON,1.0155141667,01/18/2025 5:45:18 AM,4.3831655556,62.0,36.52637963,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,4.0,0.25,0.0,1.0,0.0,4.0,0.4444444444444444,0.3888888888888889,8.0,7.0,18.0,0.3584905660377358,0.32075471698113206,19.0,17.0,53.0,0.37681159420289856,0.34782608695652173,26.0,24.0,69.0,0.3263157894736842,0.3368421052631579,31.0,32.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634615384615384,0.0,0.038461538461538464,0.0,0.7661290322580645,0.0,0.03225806451612903,0.0,FL78.037VB_SNIP_DLP1789380-1_18044,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,0.6111111111111112,11.0,0.5660377358490566,30.0,0.5942028985507246,41.0,0.5473684210526316,52.0,0.0,0.0,0.0,0.0,0.4207317073170732,0.024390243902439025,0.4567307692307692,0.019230769230769232
D4388550,KH6XQ601WFE2,8PXSCVAA,FL,8M6CL,PXSA,AME401_PM1,260463.0,P_78_GABON,2025-01-18 05:36:55,POR,2,2,3.0,0.0,BSL,ZERO,True,True,0.0,2025-01-18 06:45:09,BPD436,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,8PXSCAMT60NA1,0,0,0,AME401,D438855,601,19.0,2.0,OFF,OFF,OFF,OFF,OFF,3542.0,236.0,3542.0,236.0,3424.0,P_78_GABON,1.0155141667,01/18/2025 5:36:55 AM,4.3831655556,62.0,36.52637963,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,4.0,0.25,0.0,1.0,0.0,4.0,0.4444444444444444,0.3888888888888889,8.0,7.0,18.0,0.3584905660377358,0.32075471698113206,19.0,17.0,53.0,0.37681159420289856,0.34782608695652173,26.0,24.0,69.0,0.3263157894736842,0.3368421052631579,31.0,32.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634615384615384,0.0,0.038461538461538464,0.0,0.7661290322580645,0.0,0.03225806451612903,0.0,FL78.037VB_SNIP_DLP1789380-1_18044,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,0.6111111111111112,11.0,0.5660377358490566,30.0,0.5942028985507246,41.0,0.5473684210526316,52.0,0.0,0.0,0.0,0.0,0.4207317073170732,0.024390243902439025,0.4567307692307692,0.019230769230769232
D4408650,GG0CE070JKE2,8PYZCVA,FL,8M6CL,PYZA,AME411_PM4,260463.0,P_78_GABON,2025-01-18 03:12:17,POR,2,2,3.5,0.003678,BSL,BSL,False,False,1.0,2025-01-18 09:26:54,BPD448,0.0,BSL,ZERO,True,False,0.5,0.003678,BSL,BSL,False,False,0.5,SNV440,8PYZCAMT60NA1,0,0,0,AME411,D440865,70,23.0,5.0,OFF,OFF,OFF,OFF,OFF,17547.0,1076.0,1718.0,124.0,1623.0,P_76_CHALBI_R3,0.1123913889,01/18/2025 3:12:17 AM,7.7342161111,100.49573687,64.451800926,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.4,0.35,8.0,7.0,20.0,0.33962264150943394,0.32075471698113206,18.0,17.0,53.0,0.36619718309859156,0.3380281690140845,26.0,24.0,71.0,0.31958762886597936,0.32989690721649484,31.0,32.0,97.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0383B_SNIP_DLP1790127-1_11484,,0.0,,0.0,,0.0,,0.0,0.55,11.0,0.5471698113207547,29.0,0.5774647887323944,41.0,0.5360824742268041,52.0,,0.0,,0.0,,0.0,,0.0
D4408650,GG0CE069JKB1,8PYZCVA,FL,8M6CL,PYZA,AME411_PM4,260463.0,P_78_GABON,2025-01-18 02:59:06,POR,2,2,3.5,0.022067,HIGHFLIER,HIGHFLIER,False,False,1.0,2025-01-18 09:26:54,BPD448,0.022067,HIGHFLIER,HIGHFLIER,False,False,0.5,0.0,BSL,ZERO,True,False,0.5,SNV440,8PYZCAMT60NA1,0,0,0,AME411,D440865,69,8.0,2.0,OFF,OFF,OFF,OFF,OFF,17547.0,1076.0,1718.0,124.0,1623.0,P_76_CHALBI_R3,0.1123913889,01/18/2025 2:59:06 AM,7.7342161111,100.49573687,64.451800926,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.4,0.35,8.0,7.0,20.0,0.33962264150943394,0.32075471698113206,18.0,17.0,53.0,0.36619718309859156,0.3380281690140845,26.0,24.0,71.0,0.31958762886597936,0.32989690721649484,31.0,32.0,97.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0383B_SNIP_DLP1790127-1_11484,,0.0,,0.0,,0.0,,0.0,0.55,11.0,0.5471698113207547,29.0,0.5774647887323944,41.0,0.5360824742268041,52.0,,0.0,,0.0,,0.0,,0.0
D4378100,MBWCB039WAE2,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 16:48:07,POR,2,1,4.0,0.010988,BSL,BSL,False,False,1.0,2025-01-17 18:29:01,BPD444,0.010988,HIGHFLIER,HIGHFLIER,False,False,1.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D437810,39,14.0,4.0,OFF,OFF,OFF,OFF,OFF,7074.0,521.0,7074.0,521.0,5932.0,P_78_GABON,0.1133472222,01/17/2025 4:48:07 PM,5.8314641667,78.573957606,48.595534722,0.0,0.2727272727272727,0.0,3.0,11.0,0.05263157894736842,0.15789473684210525,1.0,3.0,19.0,0.05263157894736842,0.15789473684210525,1.0,3.0,19.0,0.05263157894736842,0.15789473684210525,1.0,3.0,19.0,0.16666666666666666,0.375,4.0,9.0,24.0,0.13846153846153847,0.2923076923076923,9.0,19.0,65.0,0.1134020618556701,0.29896907216494845,11.0,29.0,97.0,0.1452991452991453,0.29914529914529914,17.0,35.0,117.0,0.0,0.7272727272727272,0.0,0.3333333333333333,0.38011695906432746,0.5401662049861495,0.1111111111111111,0.15789473684210525,0.46411483253588515,0.5281306715063521,0.09090909090909091,0.10344827586206896,0.3622291021671826,0.5278195488721804,0.058823529411764705,0.08571428571428572,FL78.037VB_SNIP_DLP1789380-1_17973,0.2727272727272727,3.0,0.21052631578947367,4.0,0.21052631578947367,4.0,0.21052631578947367,4.0,0.4583333333333333,11.0,0.38461538461538464,25.0,0.38144329896907214,37.0,0.4017094017094017,47.0,0.5950413223140496,0.2727272727272727,0.5473684210526315,0.16,0.5519203413940256,0.10810810810810811,0.5240761478163494,0.0851063829787234
D4378100,MBWAG029WAD0,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM3,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 16:48:07,POR,2,1,3.0,0.003663,BSL,BSL,False,False,1.0,2025-01-17 18:29:01,BPD444,0.003663,BSL,BSL,False,False,1.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D437810,29,13.0,3.0,OFF,OFF,OFF,OFF,OFF,14402.0,1045.0,1285.0,90.0,1314.0,P_78_GABON,0.1208522222,01/17/2025 4:48:07 PM,5.9381872222,79.472070035,49.484893519,0.14285714285714285,0.42857142857142855,1.0,3.0,7.0,0.1111111111111111,0.3333333333333333,1.0,3.0,9.0,0.1111111111111111,0.3333333333333333,1.0,3.0,9.0,0.1111111111111111,0.3333333333333333,1.0,3.0,9.0,0.16666666666666666,0.375,4.0,9.0,24.0,0.13846153846153847,0.2923076923076923,9.0,19.0,65.0,0.1134020618556701,0.29896907216494845,11.0,29.0,97.0,0.1452991452991453,0.29914529914529914,17.0,35.0,117.0,0.8571428571428571,1.1428571428571428,0.25,0.3333333333333333,0.802469135802469,1.1403508771929822,0.1111111111111111,0.15789473684210525,0.9797979797979798,1.114942528735632,0.09090909090909091,0.10344827586206896,0.7647058823529411,1.1142857142857143,0.058823529411764705,0.08571428571428572,FL78.037VB_SNIP_DLP1789380-1_17973,0.42857142857142855,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.4583333333333333,11.0,0.38461538461538464,25.0,0.38144329896907214,37.0,0.4017094017094017,47.0,0.935064935064935,0.2727272727272727,0.8666666666666666,0.12,0.8738738738738738,0.08108108108108109,0.8297872340425531,0.06382978723404255
D4378000,GF3BG428JKA5,8PYZCVA,FL,8M5CL,PYZA,AME419_PM5,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 14:32:22,POR,2,2,3.5,0.007363,BSL,BSL,False,False,1.0,2025-01-17 17:07:21,BPD442,0.007363,BSL,BSL,False,False,0.5,0.0,BSL,ZERO,True,False,0.5,SNV440,8PYZCAMT50NA1,0,0,0,AME419,D437800,428,6.0,6.0,OFF,OFF,OFF,OFF,OFF,13668.0,830.0,13668.0,830.0,13416.0,P_78_GOBI_R3,0.4189055556,01/17/2025 2:32:22 PM,2.0357172222,24.0,16.964310185,,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.13636363636363635,0.36363636363636365,3.0,8.0,22.0,0.12698412698412698,0.2857142857142857,8.0,18.0,63.0,0.10526315789473684,0.29473684210526313,10.0,28.0,95.0,0.1391304347826087,0.2956521739130435,16.0,34.0,115.0,,,0.0,0.0,0.0,1.75,0.0,0.05555555555555555,0.0,1.6964285714285716,0.0,0.03571428571428571,0.0,1.6911764705882353,0.0,0.029411764705882353,FL78.0383B_SNIP_DLP1790127-1_11226,,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.4090909090909091,9.0,0.36507936507936506,23.0,0.3684210526315789,35.0,0.391304347826087,45.0,,0.0,1.3695652173913044,0.043478260869565216,1.3571428571428572,0.02857142857142857,1.2777777777777777,0.022222222222222223
D4378000,GF3BG426JKG7,8PYZCVA,FL,8M5CL,PYZA,AME419_PM5,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 14:08:44,POR,2,2,3.5,0.004602,BSL,BSL,False,False,1.0,2025-01-17 17:07:21,BPD442,0.0,BSL,ZERO,True,False,0.5,0.004602,BSL,BSL,False,False,0.5,SNV440,8PYZCAMT50NA1,0,0,0,AME419,D437800,426,1.0,1.0,OFF,OFF,OFF,OFF,OFF,13668.0,830.0,13668.0,830.0,13416.0,P_78_GOBI_R3,0.4189055556,01/17/2025 2:08:44 PM,2.0357172222,24.0,16.964310185,,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.13636363636363635,0.36363636363636365,3.0,8.0,22.0,0.12698412698412698,0.2857142857142857,8.0,18.0,63.0,0.10526315789473684,0.29473684210526313,10.0,28.0,95.0,0.1391304347826087,0.2956521739130435,16.0,34.0,115.0,,,0.0,0.0,0.0,1.75,0.0,0.05555555555555555,0.0,1.6964285714285716,0.0,0.03571428571428571,0.0,1.6911764705882353,0.0,0.029411764705882353,FL78.0383B_SNIP_DLP1790127-1_11226,,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.4090909090909091,9.0,0.36507936507936506,23.0,0.3684210526315789,35.0,0.391304347826087,45.0,,0.0,1.3695652173913044,0.043478260869565216,1.3571428571428572,0.02857142857142857,1.2777777777777777,0.022222222222222223
D4388550,KH6XQ599WFF7,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 07:46:54,POR,2,1,2.0,0.0,BSL,ZERO,True,True,0.0,2025-01-17 08:29:04,BPD434,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D438855,599,24.0,2.0,OFF,OFF,OFF,OFF,OFF,7005.0,516.0,7005.0,516.0,5863.0,P_78_GABON,0.7806683333,01/17/2025 7:46:54 AM,5.8204747222,84.252048386,48.503956019,0.0,0.3,0.0,3.0,10.0,0.05555555555555555,0.16666666666666666,1.0,3.0,18.0,0.05555555555555555,0.16666666666666666,1.0,3.0,18.0,0.05555555555555555,0.16666666666666666,1.0,3.0,18.0,0.1,0.35,2.0,7.0,20.0,0.12307692307692308,0.26153846153846155,8.0,17.0,65.0,0.0967741935483871,0.2903225806451613,9.0,27.0,93.0,0.13274336283185842,0.2920353982300885,15.0,33.0,113.0,0.0,0.8571428571428572,0.0,0.42857142857142855,0.45138888888888884,0.6372549019607843,0.125,0.17647058823529413,0.5740740740740741,0.574074074074074,0.1111111111111111,0.1111111111111111,0.41851851851851846,0.5707070707070706,0.06666666666666667,0.09090909090909091,FL78.037VB_SNIP_DLP1789380-1_18044,0.3,3.0,0.2222222222222222,4.0,0.2222222222222222,4.0,0.2222222222222222,4.0,0.4,8.0,0.35384615384615387,23.0,0.3655913978494624,34.0,0.3893805309734513,44.0,0.7499999999999999,0.375,0.6280193236714975,0.17391304347826086,0.6078431372549019,0.11764705882352941,0.5707070707070707,0.09090909090909091
D4388550,KH6XQ601WFE2,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM3,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 07:42:18,POR,2,1,1.0,0.010988,BSL,BSL,False,False,1.0,2025-01-17 08:29:04,BPD434,0.003663,BSL,BSL,False,False,1.0,0.007325,BSL,BSL,False,False,1.0,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D438855,601,19.0,1.0,OFF,OFF,OFF,OFF,OFF,14331.0,1040.0,1214.0,85.0,1243.0,P_78_GABON,0.7806627778,01/17/2025 7:42:18 AM,5.9000547222,85.252102899,49.167122685,0.0,0.3333333333333333,0.0,2.0,6.0,0.0,0.25,0.0,2.0,8.0,0.0,0.25,0.0,2.0,8.0,0.0,0.25,0.0,2.0,8.0,0.1,0.35,2.0,7.0,20.0,0.12307692307692308,0.26153846153846155,8.0,17.0,65.0,0.0967741935483871,0.2903225806451613,9.0,27.0,93.0,0.13274336283185842,0.2920353982300885,15.0,33.0,113.0,0.0,0.9523809523809524,0.0,0.2857142857142857,0.0,0.9558823529411764,0.0,0.11764705882352941,0.0,0.861111111111111,0.0,0.07407407407407407,0.0,0.8560606060606061,0.0,0.06060606060606061,FL78.037VB_SNIP_DLP1789380-1_18044,0.3333333333333333,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.4,8.0,0.35384615384615387,23.0,0.3655913978494624,34.0,0.3893805309734513,44.0,0.8333333333333333,0.25,0.7065217391304347,0.08695652173913043,0.6838235294117647,0.058823529411764705,0.6420454545454546,0.045454545454545456
D4408650,GG0CE070JKE2,8PYZCVA,FL,8M5CL,PYZA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 04:36:36,POR,2,2,3.5,0.003681,BSL,BSL,False,False,0.5,2025-01-17 06:04:11,BPD434,0.0,BSL,ZERO,True,True,0.0,0.003681,BSL,BSL,False,False,0.5,SNV440,8PYZCAMT50NA1,0,0,0,AME427,D440865,70,23.0,5.0,OFF,OFF,OFF,OFF,OFF,6992.0,515.0,6992.0,515.0,5850.0,P_78H_CHALBI_R2_A4,0.2445833333,01/17/2025 4:36:36 AM,6.1170497222,86.988846585,50.975414352,0.0,0.25,0.0,2.0,8.0,0.0625,0.125,1.0,2.0,16.0,0.0625,0.125,1.0,2.0,16.0,0.0625,0.125,1.0,2.0,16.0,0.1,0.4,2.0,8.0,20.0,0.13846153846153847,0.26153846153846155,9.0,17.0,65.0,0.0989010989010989,0.2857142857142857,9.0,26.0,91.0,0.13513513513513514,0.2882882882882883,15.0,32.0,111.0,0.0,0.625,0.0,0.25,0.45138888888888884,0.4779411764705882,0.1111111111111111,0.11764705882352941,0.6319444444444444,0.4375,0.1111111111111111,0.07692307692307693,0.46249999999999997,0.43359375,0.06666666666666667,0.0625,FL78.0383B_SNIP_DLP1790127-1_11484,0.25,2.0,0.1875,3.0,0.1875,3.0,0.1875,3.0,0.45,9.0,0.36923076923076925,24.0,0.3626373626373626,33.0,0.38738738738738737,43.0,0.5555555555555556,0.2222222222222222,0.5078125,0.125,0.5170454545454546,0.09090909090909091,0.48401162790697677,0.06976744186046512
D4408650,GG0CE069JKB1,8PYZCVA,FL,8M5CL,PYZA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 04:22:49,POR,2,2,3.5,0.0,BSL,ZERO,True,False,0.5,2025-01-17 06:04:11,BPD434,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,False,0.5,SNV440,8PYZCAMT50NA1,0,0,0,AME427,D440865,69,8.0,2.0,OFF,OFF,OFF,OFF,OFF,6992.0,515.0,6992.0,515.0,5850.0,P_78H_CHALBI_R2_A4,0.2445833333,01/17/2025 4:22:49 AM,6.1170497222,86.988846585,50.975414352,0.0,0.25,0.0,2.0,8.0,0.0625,0.125,1.0,2.0,16.0,0.0625,0.125,1.0,2.0,16.0,0.0625,0.125,1.0,2.0,16.0,0.1,0.4,2.0,8.0,20.0,0.13846153846153847,0.26153846153846155,9.0,17.0,65.0,0.0989010989010989,0.2857142857142857,9.0,26.0,91.0,0.13513513513513514,0.2882882882882883,15.0,32.0,111.0,0.0,0.625,0.0,0.25,0.45138888888888884,0.4779411764705882,0.1111111111111111,0.11764705882352941,0.6319444444444444,0.4375,0.1111111111111111,0.07692307692307693,0.46249999999999997,0.43359375,0.06666666666666667,0.0625,FL78.0383B_SNIP_DLP1790127-1_11484,0.25,2.0,0.1875,3.0,0.1875,3.0,0.1875,3.0,0.45,9.0,0.36923076923076925,24.0,0.3626373626373626,33.0,0.38738738738738737,43.0,0.5555555555555556,0.2222222222222222,0.5078125,0.125,0.5170454545454546,0.09090909090909091,0.48401162790697677,0.06976744186046512
D4408750,KHAHA626WFB1,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 04:00:38,POR,2,2,1.5,0.0,BSL,ZERO,True,False,0.5,2025-01-17 04:38:08,BPD434,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,False,0.5,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D440875,626,19.0,2.0,OFF,OFF,OFF,OFF,OFF,6986.0,515.0,6986.0,515.0,5844.0,P_78_THAR_R2,0.1223719444,01/17/2025 4:00:38 AM,6.3616330556,89.552265617,53.013608796,0.0,0.16666666666666666,0.0,1.0,6.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.1111111111111111,0.3888888888888889,2.0,7.0,18.0,0.13846153846153847,0.26153846153846155,9.0,17.0,65.0,0.10112359550561797,0.2808988764044944,9.0,25.0,89.0,0.13761467889908258,0.28440366972477066,15.0,31.0,109.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.5158730158730158,0.27310924369747897,0.1111111111111111,0.058823529411764705,0.7063492063492063,0.2542857142857142,0.1111111111111111,0.04,0.519047619047619,0.25115207373271886,0.06666666666666667,0.03225806451612903,FL78.067RB_SNIP_DLP1974977-1_1,0.16666666666666666,1.0,0.14285714285714285,2.0,0.14285714285714285,2.0,0.14285714285714285,2.0,0.4444444444444444,8.0,0.36923076923076925,24.0,0.3595505617977528,32.0,0.3853211009174312,42.0,0.375,0.125,0.38690476190476186,0.08333333333333333,0.39732142857142855,0.0625,0.37074829931972786,0.047619047619047616
D4408750,KHAHA617WFA7,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM4,242099.0,P_78H_CHALBI_R2_A4,2025-01-17 03:56:02,POR,2,2,1.5,0.003663,BSL,BSL,False,False,0.5,2025-01-17 04:38:08,BPD434,0.0,BSL,ZERO,True,True,0.0,0.003663,BSL,BSL,False,False,0.5,SNV440,8PXSCAMT51NA1,0,0,0,AME427,D440875,617,12.0,1.0,OFF,OFF,OFF,OFF,OFF,6986.0,515.0,6986.0,515.0,5844.0,P_78_THAR_R2,0.1223719444,01/17/2025 3:56:02 AM,6.3616330556,89.552265617,53.013608796,0.0,0.16666666666666666,0.0,1.0,6.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.07142857142857142,0.07142857142857142,1.0,1.0,14.0,0.1111111111111111,0.3888888888888889,2.0,7.0,18.0,0.13846153846153847,0.26153846153846155,9.0,17.0,65.0,0.10112359550561797,0.2808988764044944,9.0,25.0,89.0,0.13761467889908258,0.28440366972477066,15.0,31.0,109.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.5158730158730158,0.27310924369747897,0.1111111111111111,0.058823529411764705,0.7063492063492063,0.2542857142857142,0.1111111111111111,0.04,0.519047619047619,0.25115207373271886,0.06666666666666667,0.03225806451612903,FL78.067RB_SNIP_DLP1974977-1_1,0.16666666666666666,1.0,0.14285714285714285,2.0,0.14285714285714285,2.0,0.14285714285714285,2.0,0.4444444444444444,8.0,0.36923076923076925,24.0,0.3595505617977528,32.0,0.3853211009174312,42.0,0.375,0.125,0.38690476190476186,0.08333333333333333,0.39732142857142855,0.0625,0.37074829931972786,0.047619047619047616
D4408810,GG1ET577JKG2,8PXSCVAA,FL,8M5CL,PXSA,AME427_PM3,242099.0,P_78H_CHALBI_R2_A4,2025-01-16 10:14:31,POR,4,2,3.5,0.0,BSL,ZERO,True,True,0.0,2025-01-16 13:01:54,BPD448,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT51NA1,0,0,1,AME427,D440881,577,19.0,5.0,OFF,OFF,OFF,OFF,OFF,14182.0,1030.0,1065.0,74.0,1094.0,P_78_GABON,0.8953361111,01/16/2025 10:14:31 AM,4.4346911111,63.0,36.955759259,0.0,0.5,0.0,2.0,4.0,0.0,0.3333333333333333,0.0,2.0,6.0,0.0,0.3333333333333333,0.0,2.0,6.0,0.0,0.3333333333333333,0.0,2.0,6.0,0.125,0.5,2.0,8.0,16.0,0.1267605633802817,0.3380281690140845,9.0,24.0,71.0,0.10588235294117647,0.29411764705882354,9.0,25.0,85.0,0.14285714285714285,0.29523809523809524,15.0,31.0,105.0,0.0,1.0,0.0,0.25,0.0,0.986111111111111,0.0,0.08333333333333333,0.0,1.1333333333333333,0.0,0.08,0.0,1.129032258064516,0.0,0.06451612903225806,FL78.067RB_SNIP_DLP1974988-1_1,0.5,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.5625,9.0,0.43661971830985913,31.0,0.3764705882352941,32.0,0.4,42.0,0.8888888888888888,0.2222222222222222,0.7634408602150538,0.06451612903225806,0.8854166666666666,0.0625,0.8333333333333333,0.047619047619047616
